dataset,scope,arch,image_size,seed,env,epoch,acc,auc,loss
HTP,per_env,resnet50,224,0,02,29,0.55556,0.51823,0.0974
HTP,per_env,resnet50,224,0,02,30,0.59259,0.54698,0.10089
HTP,per_env,resnet50,224,0,02,31,0.59259,0.55119,0.13268
HTP,per_env,resnet50,224,0,02,32,0.51852,0.49719,0.13114
HTP,per_env,resnet50,224,0,02,33,0.57407,0.48387,0.13657
HTP,per_env,resnet50,224,0,02,34,0.51852,0.47125,0.09702
HTP,per_env,resnet50,224,0,02,35,0.53704,0.5014,0.08207
HTP,per_env,resnet50,224,0,02,36,0.59259,0.52314,0.0816
HTP,per_env,resnet50,224,0,02,37,0.57407,0.52454,0.06415
HTP,per_env,resnet50,224,0,02,38,0.55556,0.51753,0.10177
HTP,per_env,resnet50,224,0,02,39,0.55556,0.50351,0.09238
HTP,per_env,resnet50,224,0,02,40,0.55556,0.47546,0.09782
HTP,per_env,resnet50,224,0,02,41,0.51852,0.48107,0.09938
HTP,per_env,resnet50,224,0,02,42,0.53704,0.47546,0.08191
HTP,per_env,resnet50,224,0,02,43,0.53704,0.49088,0.10435
HTP,per_env,resnet50,224,0,02,44,0.53704,0.50351,0.08913
HTP,per_env,resnet50,224,0,02,45,0.57407,0.50351,0.12775
HTP,per_env,resnet50,224,0,02,46,0.55556,0.50351,0.10377
HTP,per_env,resnet50,224,0,02,47,0.55556,0.52034,0.08032
HTP,per_env,resnet50,224,0,02,48,0.51852,0.52104,0.09792
HTP,per_env,resnet50,224,0,02,49,0.57407,0.51753,0.09843
HTP,per_env,resnet50,224,0,02,50,0.61111,0.53015,0.08927
HTP,per_env,resnet50,640,0,00,1,0.61644,0.62788,0.69166
HTP,per_env,resnet50,640,0,00,2,0.61644,0.66897,0.64688
HTP,per_env,resnet50,640,0,00,3,0.63014,0.65668,0.62859
HTP,per_env,resnet50,640,0,00,4,0.60274,0.63748,0.59014
HTP,per_env,resnet50,640,0,00,5,0.46575,0.62903,0.53868
HTP,per_env,resnet50,640,0,00,6,0.61644,0.6298,0.47767
HTP,per_env,resnet50,640,0,00,7,0.61644,0.59447,0.42206
HTP,per_env,resnet50,640,0,00,8,0.52055,0.58833,0.37018
HTP,per_env,resnet50,640,0,00,9,0.58904,0.59524,0.32269
HTP,per_env,resnet50,640,0,00,10,0.63014,0.61828,0.29213
HTP,per_env,resnet50,640,0,00,11,0.54795,0.61521,0.22598
HTP,per_env,resnet50,640,0,00,12,0.65753,0.63249,0.19369
HTP,per_env,resnet50,640,0,00,13,0.57534,0.56144,0.17126
HTP,per_env,resnet50,640,0,00,14,0.57534,0.61751,0.15951
