dataset,scope,arch,image_size,seed,env,epoch,acc,auc,loss
HTP,per_env,vit_b_16,224,1,01,14,0.91429,0.98295,0.29794
HTP,per_env,vit_b_16,224,1,01,15,0.85714,0.94467,0.27983
HTP,per_env,vit_b_16,224,1,01,16,0.89524,0.96226,0.2675
HTP,per_env,vit_b_16,224,1,01,17,0.85714,0.95029,0.28412
HTP,per_env,vit_b_16,224,1,01,18,0.81905,0.95718,0.22495
HTP,per_env,vit_b_16,224,1,01,19,0.89524,0.96444,0.2937
HTP,per_env,vit_b_16,224,1,01,20,0.86667,0.94993,0.19991
HTP,per_env,vit_b_16,224,1,01,21,0.92381,0.96444,0.31437
HTP,per_env,vit_b_16,224,1,01,22,0.85714,0.96952,0.23444
HTP,per_env,vit_b_16,224,1,01,23,0.87619,0.96299,0.19061
HTP,per_env,vit_b_16,224,1,01,24,0.80952,0.9238,0.21831
HTP,per_env,vit_b_16,224,1,01,25,0.7619,0.95247,0.20601
HTP,per_env,vit_b_16,224,1,01,26,0.8,0.89949,0.20922
HTP,per_env,vit_b_16,224,1,01,27,0.88571,0.97351,0.28117
HTP,per_env,vit_b_16,224,1,01,28,0.82857,0.96408,0.17272
HTP,per_env,vit_b_16,224,1,01,29,0.81905,0.92925,0.23382
HTP,per_env,vit_b_16,224,1,01,30,0.88571,0.96662,0.24359
HTP,per_env,vit_b_16,224,1,01,31,0.8,0.94122,0.18411
HTP,per_env,vit_b_16,224,1,01,32,0.86667,0.94049,0.15927
HTP,per_env,vit_b_16,224,1,01,33,0.86667,0.9307,0.22163
HTP,per_env,vit_b_16,224,1,01,34,0.88571,0.95972,0.20191
HTP,per_env,vit_b_16,224,1,01,35,0.77143,0.92525,0.16882
HTP,per_env,vit_b_16,224,1,01,36,0.8381,0.91001,0.1528
HTP,per_env,vit_b_16,224,1,01,37,0.81905,0.96444,0.16002
HTP,per_env,vit_b_16,224,1,01,38,0.86667,0.96154,0.17403
HTP,per_env,vit_b_16,224,1,01,39,0.8,0.94485,0.18577
HTP,per_env,vit_b_16,224,1,01,40,0.75238,0.80334,0.28152
HTP,per_env,vit_b_16,224,1,01,41,0.73333,0.9492,0.30008
HTP,per_env,vit_b_16,224,1,01,42,0.75238,0.87373,0.22413
HTP,per_env,vit_b_16,224,1,01,43,0.8,0.93687,0.23744
HTP,per_env,vit_b_16,224,1,01,44,0.86667,0.9648,0.16442
HTP,per_env,vit_b_16,224,1,01,45,0.90476,0.96771,0.19733
HTP,per_env,vit_b_16,224,1,01,46,0.91429,0.96408,0.17183
HTP,per_env,vit_b_16,224,1,01,47,0.8,0.96771,0.15467
HTP,per_env,vit_b_16,224,1,01,48,0.78095,0.95954,0.13439
HTP,per_env,vit_b_16,224,1,01,49,0.81905,0.93759,0.13273
HTP,per_env,vit_b_16,224,1,01,50,0.78095,0.94176,0.15284
HTP,per_env,vit_b_16,224,1,02,1,0.61111,0.64727,0.95347
HTP,per_env,vit_b_16,224,1,02,2,0.57407,0.56031,0.69332
HTP,per_env,vit_b_16,224,1,02,3,0.57407,0.56662,0.68954
HTP,per_env,vit_b_16,224,1,02,4,0.57407,0.62693,0.67853
HTP,per_env,vit_b_16,224,1,02,5,0.53704,0.60168,0.68308
HTP,per_env,vit_b_16,224,1,02,6,0.5,0.55961,0.66391
HTP,per_env,vit_b_16,224,1,02,7,0.5,0.55961,0.63442
HTP,per_env,vit_b_16,224,1,02,8,0.48148,0.54278,0.65103
HTP,per_env,vit_b_16,224,1,02,9,0.59259,0.57924,0.60929
HTP,per_env,vit_b_16,224,1,02,10,0.55556,0.58766,0.55664
HTP,per_env,vit_b_16,224,1,02,11,0.57407,0.60449,0.57488
HTP,per_env,vit_b_16,224,1,02,12,0.51852,0.57784,0.5099
HTP,per_env,vit_b_16,224,1,02,13,0.5,0.60028,0.47988
HTP,per_env,vit_b_16,224,1,02,14,0.57407,0.59607,0.48857
HTP,per_env,vit_b_16,224,1,02,15,0.55556,0.58065,0.45899
HTP,per_env,vit_b_16,224,1,02,16,0.57407,0.61992,0.39979
HTP,per_env,vit_b_16,224,1,02,17,0.48148,0.59467,0.33732
HTP,per_env,vit_b_16,224,1,02,18,0.46296,0.48107,0.42328
HTP,per_env,vit_b_16,224,1,02,19,0.55556,0.57784,0.3561
HTP,per_env,vit_b_16,224,1,02,20,0.55556,0.57363,0.31821
HTP,per_env,vit_b_16,224,1,02,21,0.51852,0.56101,0.34901
HTP,per_env,vit_b_16,224,1,02,22,0.46296,0.51473,0.26241
HTP,per_env,vit_b_16,224,1,02,23,0.51852,0.58626,0.28512
HTP,per_env,vit_b_16,224,1,02,24,0.53704,0.56311,0.26631
HTP,per_env,vit_b_16,224,1,02,25,0.53704,0.6129,0.33086
HTP,per_env,vit_b_16,224,1,02,26,0.51852,0.58205,0.24167
HTP,per_env,vit_b_16,224,1,02,27,0.5,0.5582,0.26563
HTP,per_env,vit_b_16,224,1,02,28,0.46296,0.53997,0.24429
HTP,per_env,vit_b_16,224,1,02,29,0.5,0.57363,0.17084
HTP,per_env,vit_b_16,224,1,02,30,0.53704,0.58205,0.17911
HTP,per_env,vit_b_16,224,1,02,31,0.5,0.57363,0.20122
HTP,per_env,vit_b_16,224,1,02,32,0.5,0.58065,0.22849
HTP,per_env,vit_b_16,224,1,02,33,0.55556,0.58345,0.18992
HTP,per_env,vit_b_16,224,1,02,34,0.5,0.5554,0.19511
HTP,per_env,vit_b_16,224,1,02,35,0.55556,0.5554,0.13737
HTP,per_env,vit_b_16,224,1,02,36,0.5,0.55259,0.20815
HTP,per_env,vit_b_16,224,1,02,37,0.5,0.57223,0.17328
HTP,per_env,vit_b_16,224,1,02,38,0.48148,0.54979,0.15284
HTP,per_env,vit_b_16,224,1,02,39,0.55556,0.57784,0.148
HTP,per_env,vit_b_16,224,1,02,40,0.53704,0.54979,0.24111
HTP,per_env,vit_b_16,224,1,02,41,0.55556,0.5568,0.19123
HTP,per_env,vit_b_16,224,1,02,42,0.46296,0.50351,0.15938
HTP,per_env,vit_b_16,224,1,02,43,0.57407,0.58626,0.23409
HTP,per_env,vit_b_16,224,1,02,44,0.53704,0.56101,0.21342
HTP,per_env,vit_b_16,224,1,02,45,0.53704,0.56802,0.1404
HTP,per_env,vit_b_16,224,1,02,46,0.55556,0.53857,0.11876
HTP,per_env,vit_b_16,224,1,02,47,0.55556,0.5568,0.15287
HTP,per_env,vit_b_16,224,1,02,48,0.55556,0.53997,0.1847
HTP,per_env,vit_b_16,224,1,02,49,0.5,0.53576,0.16583
HTP,per_env,vit_b_16,224,1,02,50,0.53704,0.5554,0.21391
HTP,per_env,vit_b_16,640,1,00,1,0.39726,0.47619,0.78129
HTP,per_env,vit_b_16,640,1,00,2,0.57534,0.57757,0.6878
HTP,per_env,vit_b_16,640,1,00,3,0.47945,0.63095,0.65299
HTP,per_env,vit_b_16,640,1,00,4,0.47945,0.6275,0.66735
HTP,per_env,vit_b_16,640,1,00,5,0.57534,0.61674,0.67025
HTP,per_env,vit_b_16,640,1,00,6,0.47945,0.63825,0.63196
HTP,per_env,vit_b_16,640,1,00,7,0.63014,0.65207,0.61794
HTP,per_env,vit_b_16,640,1,00,8,0.61644,0.63287,0.62449
HTP,per_env,vit_b_16,640,1,00,9,0.60274,0.65361,0.53884
HTP,per_env,vit_b_16,640,1,00,10,0.53425,0.65284,0.57512
HTP,per_env,vit_b_16,640,1,00,11,0.56164,0.61828,0.58317
HTP,per_env,vit_b_16,640,1,00,12,0.63014,0.69585,0.52562
HTP,per_env,vit_b_16,640,1,00,13,0.57534,0.65668,0.52557
HTP,per_env,vit_b_16,640,1,00,14,0.61644,0.65745,0.55202
HTP,per_env,vit_b_16,640,1,00,15,0.60274,0.70353,0.51405
HTP,per_env,vit_b_16,640,1,00,16,0.54795,0.6851,0.51417
HTP,per_env,vit_b_16,640,1,00,17,0.64384,0.72581,0.44163
HTP,per_env,vit_b_16,640,1,00,18,0.60274,0.66743,0.45198
HTP,per_env,vit_b_16,640,1,00,19,0.68493,0.74962,0.46415
HTP,per_env,vit_b_16,640,1,00,20,0.69863,0.74424,0.47485
HTP,per_env,vit_b_16,640,1,00,21,0.65753,0.72581,0.43315
HTP,per_env,vit_b_16,640,1,00,22,0.58904,0.7381,0.35932
HTP,per_env,vit_b_16,640,1,00,23,0.64384,0.69969,0.39357
HTP,per_env,vit_b_16,640,1,00,24,0.60274,0.72965,0.37228
HTP,per_env,vit_b_16,640,1,00,25,0.63014,0.6851,0.34677
HTP,per_env,vit_b_16,640,1,00,26,0.63014,0.69009,0.36121
HTP,per_env,vit_b_16,640,1,00,27,0.71233,0.7573,0.31357
HTP,per_env,vit_b_16,640,1,00,28,0.61644,0.73272,0.24825
HTP,per_env,vit_b_16,640,1,00,29,0.76712,0.77035,0.32269
HTP,per_env,vit_b_16,640,1,00,30,0.71233,0.78264,0.28641
HTP,per_env,vit_b_16,640,1,00,31,0.69863,0.7477,0.24187
HTP,per_env,vit_b_16,640,1,00,32,0.60274,0.67896,0.24983
HTP,per_env,vit_b_16,640,1,00,33,0.69863,0.75883,0.2379
HTP,per_env,vit_b_16,640,1,00,34,0.71233,0.76267,0.18297
HTP,per_env,vit_b_16,640,1,00,35,0.65753,0.73886,0.15947
HTP,per_env,vit_b_16,640,1,00,36,0.58904,0.72273,0.13777
HTP,per_env,vit_b_16,640,1,00,37,0.68493,0.73041,0.18738
HTP,per_env,vit_b_16,640,1,00,38,0.67123,0.7573,0.16061
HTP,per_env,vit_b_16,640,1,00,39,0.69863,0.81029,0.1421
HTP,per_env,vit_b_16,640,1,00,40,0.65753,0.76728,0.14061
HTP,per_env,vit_b_16,640,1,00,41,0.69863,0.77343,0.15498
HTP,per_env,vit_b_16,640,1,00,42,0.67123,0.73656,0.12711
HTP,per_env,vit_b_16,640,1,00,43,0.71233,0.76037,0.13576
HTP,per_env,vit_b_16,640,1,00,44,0.67123,0.74501,0.08203
HTP,per_env,vit_b_16,640,1,00,45,0.79452,0.79109,0.09991
HTP,per_env,vit_b_16,640,1,00,46,0.68493,0.72657,0.1316
HTP,per_env,vit_b_16,640,1,00,47,0.65753,0.75038,0.11748
HTP,per_env,vit_b_16,640,1,00,48,0.67123,0.72965,0.07852
HTP,per_env,vit_b_16,640,1,00,49,0.60274,0.67665,0.07478
HTP,per_env,vit_b_16,640,1,00,50,0.60274,0.73272,0.10546
HTP,per_env,vit_b_16,640,1,01,1,0.77143,0.92344,0.60273
HTP,per_env,vit_b_16,640,1,01,2,0.57143,0.94122,0.47436
HTP,per_env,vit_b_16,640,1,01,3,0.91429,0.95755,0.35363
HTP,per_env,vit_b_16,640,1,01,4,0.81905,0.94956,0.3238
HTP,per_env,vit_b_16,640,1,01,5,0.8381,0.91763,0.30887
HTP,per_env,vit_b_16,640,1,01,6,0.79048,0.94013,0.29786
HTP,per_env,vit_b_16,640,1,01,7,0.87619,0.95319,0.25404
HTP,per_env,vit_b_16,640,1,01,8,0.90476,0.94811,0.21713
HTP,per_env,vit_b_16,640,1,01,9,0.85714,0.93904,0.20659
HTP,per_env,vit_b_16,640,1,01,10,0.90476,0.93433,0.16088
HTP,per_env,vit_b_16,640,1,01,11,0.87619,0.93977,0.16279
HTP,per_env,vit_b_16,640,1,01,12,0.91429,0.94557,0.1996
HTP,per_env,vit_b_16,640,1,01,13,0.87619,0.93396,0.1714
HTP,per_env,vit_b_16,640,1,01,14,0.88571,0.9356,0.1387
HTP,per_env,vit_b_16,640,1,01,15,0.90476,0.93106,0.21526
HTP,per_env,vit_b_16,640,1,01,16,0.79048,0.8828,0.13364
HTP,per_env,vit_b_16,640,1,01,17,0.90476,0.92779,0.19071
HTP,per_env,vit_b_16,640,1,01,18,0.84762,0.9336,0.12354
HTP,per_env,vit_b_16,640,1,01,19,0.7619,0.92235,0.15999
HTP,per_env,vit_b_16,640,1,01,20,0.86667,0.92979,0.11886
HTP,per_env,vit_b_16,640,1,01,21,0.85714,0.90167,0.13819
HTP,per_env,vit_b_16,640,1,01,22,0.92381,0.9434,0.16504
HTP,per_env,vit_b_16,640,1,01,23,0.86667,0.94485,0.1044
HTP,per_env,vit_b_16,640,1,01,24,0.88571,0.93324,0.1476
HTP,per_env,vit_b_16,640,1,01,25,0.87619,0.93469,0.07295
HTP,per_env,vit_b_16,640,1,01,26,0.81905,0.89731,0.10291
HTP,per_env,vit_b_16,640,1,01,27,0.92381,0.9365,0.10929
HTP,per_env,vit_b_16,640,1,01,28,0.85714,0.93251,0.05034
HTP,per_env,vit_b_16,640,1,01,29,0.8,0.92036,0.20545
HTP,per_env,vit_b_16,640,1,01,30,0.85714,0.94049,0.15148
HTP,per_env,vit_b_16,640,1,01,31,0.89524,0.93868,0.07271
HTP,per_env,vit_b_16,640,1,01,32,0.87619,0.94267,0.09054
HTP,per_env,vit_b_16,640,1,01,33,0.90476,0.92961,0.07796
HTP,per_env,vit_b_16,640,1,01,34,0.87619,0.94521,0.03703
HTP,per_env,vit_b_16,640,1,01,35,0.82857,0.94956,0.10832
HTP,per_env,vit_b_16,640,1,01,36,0.90476,0.95065,0.12653
HTP,per_env,vit_b_16,640,1,01,37,0.91429,0.95102,0.09617
HTP,per_env,vit_b_16,640,1,01,38,0.86667,0.95247,0.08328
HTP,per_env,vit_b_16,640,1,01,39,0.87619,0.94956,0.11631
HTP,per_env,vit_b_16,640,1,01,40,0.87619,0.92271,0.1243
HTP,per_env,vit_b_16,640,1,01,41,0.8381,0.94884,0.13584
HTP,per_env,vit_b_16,640,1,01,42,0.82857,0.94866,0.11107
HTP,per_env,vit_b_16,640,1,01,43,0.86667,0.93433,0.05743
HTP,per_env,vit_b_16,640,1,01,44,0.87619,0.94993,0.11756
HTP,per_env,vit_b_16,640,1,01,45,0.88571,0.94303,0.04311
HTP,per_env,vit_b_16,640,1,01,46,0.92381,0.95755,0.04065
HTP,per_env,vit_b_16,640,1,01,47,0.90476,0.94848,0.03651
HTP,per_env,vit_b_16,640,1,01,48,0.90476,0.93505,0.08826
HTP,per_env,vit_b_16,640,1,01,49,0.85714,0.95138,0.07231
HTP,per_env,vit_b_16,640,1,01,50,0.88571,0.9307,0.07964
HTP,per_env,vit_b_16,640,1,02,1,0.57407,0.62973,0.78364
HTP,per_env,vit_b_16,640,1,02,2,0.57407,0.67181,0.69273
HTP,per_env,vit_b_16,640,1,02,3,0.59259,0.64236,0.67522
HTP,per_env,vit_b_16,640,1,02,4,0.55556,0.64516,0.62731
HTP,per_env,vit_b_16,640,1,02,5,0.57407,0.68163,0.62296
HTP,per_env,vit_b_16,640,1,02,6,0.62963,0.69846,0.61404
HTP,per_env,vit_b_16,640,1,02,7,0.61111,0.70056,0.56332
HTP,per_env,vit_b_16,640,1,02,8,0.61111,0.65778,0.52138
HTP,per_env,vit_b_16,640,1,02,9,0.5,0.63254,0.4649
HTP,per_env,vit_b_16,640,1,02,10,0.51852,0.6676,0.49947
HTP,per_env,vit_b_16,640,1,02,11,0.51852,0.61711,0.3918
HTP,per_env,vit_b_16,640,1,02,12,0.51852,0.59607,0.3009
HTP,per_env,vit_b_16,640,1,02,13,0.59259,0.61851,0.37927
HTP,per_env,vit_b_16,640,1,02,14,0.55556,0.62482,0.28186
HTP,per_env,vit_b_16,640,1,02,15,0.57407,0.61641,0.26754
HTP,per_env,vit_b_16,640,1,02,16,0.61111,0.69285,0.23395
HTP,per_env,vit_b_16,640,1,02,17,0.55556,0.63394,0.19332
HTP,per_env,vit_b_16,640,1,02,18,0.51852,0.58205,0.2518
HTP,per_env,vit_b_16,640,1,02,19,0.64815,0.62693,0.26876
HTP,per_env,vit_b_16,640,1,02,20,0.51852,0.57363,0.24959
HTP,per_env,vit_b_16,640,1,02,21,0.57407,0.59327,0.15358
HTP,per_env,vit_b_16,640,1,02,22,0.53704,0.56381,0.16149
HTP,per_env,vit_b_16,640,1,02,23,0.5,0.63394,0.1681
HTP,per_env,vit_b_16,640,1,02,24,0.55556,0.53717,0.14319
HTP,per_env,vit_b_16,640,1,02,25,0.51852,0.56241,0.1456
HTP,per_env,vit_b_16,640,1,02,26,0.51852,0.57013,0.11053
HTP,per_env,vit_b_16,640,1,02,27,0.51852,0.61711,0.11562
HTP,per_env,vit_b_16,640,1,02,28,0.55556,0.61992,0.14105
HTP,per_env,vit_b_16,640,1,02,29,0.51852,0.56101,0.2003
HTP,per_env,vit_b_16,640,1,02,30,0.61111,0.64516,0.18701
HTP,per_env,vit_b_16,640,1,02,31,0.57407,0.62833,0.23607
HTP,per_env,vit_b_16,640,1,02,32,0.53704,0.61431,0.11363
HTP,per_env,vit_b_16,640,1,02,33,0.5,0.61431,0.12811
HTP,per_env,vit_b_16,640,1,02,34,0.48148,0.55961,0.16481
HTP,per_env,vit_b_16,640,1,02,35,0.46296,0.58205,0.14578
HTP,per_env,vit_b_16,640,1,02,36,0.46296,0.56662,0.1985
HTP,per_env,vit_b_16,640,1,02,37,0.57407,0.63815,0.10299
HTP,per_env,vit_b_16,640,1,02,38,0.53704,0.58065,0.11751
HTP,per_env,vit_b_16,640,1,02,39,0.51852,0.61571,0.06568
HTP,per_env,vit_b_16,640,1,02,40,0.57407,0.60449,0.09556
HTP,per_env,vit_b_16,640,1,02,41,0.53704,0.63254,0.15835
HTP,per_env,vit_b_16,640,1,02,42,0.53704,0.60589,0.10504
HTP,per_env,vit_b_16,640,1,02,43,0.61111,0.65638,0.11393
HTP,per_env,vit_b_16,640,1,02,44,0.51852,0.59327,0.13238
HTP,per_env,vit_b_16,640,1,02,45,0.53704,0.62132,0.13909
HTP,per_env,vit_b_16,640,1,02,46,0.53704,0.61711,0.08816
HTP,per_env,vit_b_16,640,1,02,47,0.55556,0.62553,0.08198
HTP,per_env,vit_b_16,640,1,02,48,0.55556,0.60028,0.04819
HTP,per_env,vit_b_16,640,1,02,49,0.57407,0.60028,0.06231
HTP,per_env,vit_b_16,640,1,02,50,0.48148,0.5582,0.10567
HTP,per_env,vit_b_16,224,2,00,1,0.57534,0.46697,0.89836
HTP,per_env,vit_b_16,224,2,00,2,0.57534,0.47581,0.70087
HTP,per_env,vit_b_16,224,2,00,3,0.57534,0.43587,0.69615
HTP,per_env,vit_b_16,224,2,00,4,0.57534,0.45315,0.68734
HTP,per_env,vit_b_16,224,2,00,5,0.57534,0.43241,0.68235
HTP,per_env,vit_b_16,224,2,00,6,0.57534,0.447,0.67404
HTP,per_env,vit_b_16,224,2,00,7,0.57534,0.46467,0.68381
HTP,per_env,vit_b_16,224,2,00,8,0.50685,0.48387,0.66322
HTP,per_env,vit_b_16,224,2,00,9,0.57534,0.45661,0.69232
HTP,per_env,vit_b_16,224,2,00,10,0.47945,0.4255,0.70043
HTP,per_env,vit_b_16,224,2,00,11,0.57534,0.46198,0.65707
HTP,per_env,vit_b_16,224,2,00,12,0.49315,0.42742,0.68028
HTP,per_env,vit_b_16,224,2,00,13,0.57534,0.51536,0.67868
HTP,per_env,vit_b_16,224,2,00,14,0.46575,0.46928,0.65763
HTP,per_env,vit_b_16,224,2,00,15,0.56164,0.49117,0.65583
HTP,per_env,vit_b_16,224,2,00,16,0.56164,0.62673,0.65846
HTP,per_env,vit_b_16,224,2,00,17,0.57534,0.59831,0.67066
HTP,per_env,vit_b_16,224,2,00,18,0.57534,0.56068,0.64986
HTP,per_env,vit_b_16,224,2,00,19,0.43836,0.54455,0.65326
HTP,per_env,vit_b_16,224,2,00,20,0.57534,0.54455,0.64248
HTP,per_env,vit_b_16,224,2,00,21,0.56164,0.53111,0.63401
HTP,per_env,vit_b_16,224,2,00,22,0.58904,0.56221,0.6313
HTP,per_env,vit_b_16,224,2,00,23,0.46575,0.51229,0.65067
HTP,per_env,vit_b_16,224,2,00,24,0.61644,0.61367,0.63314
HTP,per_env,vit_b_16,224,2,00,25,0.61644,0.65745,0.61385
HTP,per_env,vit_b_16,224,2,00,26,0.53425,0.56029,0.67282
HTP,per_env,vit_b_16,224,2,00,27,0.57534,0.49731,0.64657
HTP,per_env,vit_b_16,224,2,00,28,0.64384,0.57988,0.65272
HTP,per_env,vit_b_16,224,2,00,29,0.61644,0.60522,0.61345
HTP,per_env,vit_b_16,224,2,00,30,0.46575,0.62058,0.61028
HTP,per_env,vit_b_16,224,2,00,31,0.54795,0.548,0.66618
HTP,per_env,vit_b_16,224,2,00,32,0.46575,0.61022,0.64072
HTP,per_env,vit_b_16,224,2,00,33,0.69863,0.69739,0.6117
HTP,per_env,vit_b_16,224,2,00,34,0.63014,0.59677,0.61936
HTP,per_env,vit_b_16,224,2,00,35,0.60274,0.64132,0.62942
HTP,per_env,vit_b_16,224,2,00,36,0.54795,0.53418,0.64323
HTP,per_env,vit_b_16,224,2,00,37,0.56164,0.59677,0.63495
HTP,per_env,vit_b_16,224,2,00,38,0.61644,0.64401,0.60941
HTP,per_env,vit_b_16,224,2,00,39,0.64384,0.67512,0.59368
HTP,per_env,vit_b_16,224,2,00,40,0.64384,0.67588,0.60561
HTP,per_env,vit_b_16,224,2,00,41,0.57534,0.65783,0.61103
HTP,per_env,vit_b_16,224,2,00,42,0.58904,0.66244,0.5943
HTP,per_env,vit_b_16,224,2,00,43,0.61644,0.66667,0.59905
HTP,per_env,vit_b_16,224,2,00,44,0.60274,0.60714,0.60253
HTP,per_env,vit_b_16,224,2,00,45,0.63014,0.62673,0.59407
HTP,per_env,vit_b_16,224,2,00,46,0.61644,0.67051,0.57805
HTP,per_env,vit_b_16,224,2,00,47,0.60274,0.55376,0.55668
HTP,per_env,vit_b_16,224,2,00,48,0.65753,0.70814,0.58126
HTP,per_env,vit_b_16,224,2,00,49,0.54795,0.60061,0.55892
HTP,per_env,vit_b_16,224,2,00,50,0.60274,0.67204,0.54574
HTP,per_env,vit_b_16,224,2,01,1,0.50476,0.76451,0.69416
HTP,per_env,vit_b_16,224,2,01,2,0.62857,0.79445,0.71234
HTP,per_env,vit_b_16,224,2,01,3,0.7619,0.86974,0.65717
HTP,per_env,vit_b_16,224,2,01,4,0.77143,0.84035,0.60426
HTP,per_env,vit_b_16,224,2,01,5,0.8381,0.96172,0.58356
HTP,per_env,vit_b_16,224,2,01,6,0.72381,0.84343,0.58612
HTP,per_env,vit_b_16,224,2,01,7,0.8,0.9746,0.53671
HTP,per_env,vit_b_16,224,2,01,8,0.88571,0.95138,0.41037
HTP,per_env,vit_b_16,224,2,01,9,0.85714,0.93904,0.46573
HTP,per_env,vit_b_16,224,2,01,10,0.90476,0.97097,0.47721
HTP,per_env,vit_b_16,224,2,01,11,0.73333,0.93614,0.40546
HTP,per_env,vit_b_16,224,2,01,12,0.89524,0.97968,0.37932
HTP,per_env,vit_b_16,224,2,01,13,0.88571,0.9824,0.3542
HTP,per_env,vit_b_16,224,2,01,14,0.87619,0.98077,0.29469
HTP,per_env,vit_b_16,224,2,01,15,0.89524,0.96263,0.28886
HTP,per_env,vit_b_16,224,2,01,16,0.86667,0.96807,0.30045
HTP,per_env,vit_b_16,224,2,01,17,0.8381,0.93287,0.29641
HTP,per_env,vit_b_16,224,2,01,18,0.87619,0.95972,0.29012
HTP,per_env,vit_b_16,224,2,01,19,0.90476,0.96807,0.31807
HTP,per_env,vit_b_16,224,2,01,20,0.86667,0.97678,0.25829
HTP,per_env,vit_b_16,224,2,01,21,0.91429,0.97533,0.22827
HTP,per_env,vit_b_16,224,2,01,22,0.81905,0.95972,0.26823
HTP,per_env,vit_b_16,224,2,01,23,0.85714,0.93977,0.21599
HTP,per_env,vit_b_16,224,2,01,24,0.91429,0.97533,0.2256
HTP,per_env,vit_b_16,224,2,01,25,0.90476,0.97388,0.24024
HTP,per_env,vit_b_16,224,2,01,26,0.92381,0.95319,0.23441
HTP,per_env,vit_b_16,224,2,01,27,0.8381,0.9619,0.17361
HTP,per_env,vit_b_16,224,2,01,28,0.89524,0.93868,0.29058
HTP,per_env,vit_b_16,224,2,01,29,0.90476,0.97787,0.18658
HTP,per_env,vit_b_16,224,2,01,30,0.86667,0.97206,0.23271
HTP,per_env,vit_b_16,224,2,01,31,0.90476,0.96335,0.19933
HTP,per_env,vit_b_16,224,2,01,32,0.86667,0.97134,0.17414
HTP,per_env,vit_b_16,224,2,01,33,0.84762,0.94376,0.21518
HTP,per_env,vit_b_16,224,2,01,34,0.86667,0.95464,0.2444
HTP,per_env,vit_b_16,224,2,01,35,0.90476,0.94739,0.19623
HTP,per_env,vit_b_16,224,2,01,36,0.90476,0.96118,0.20892
HTP,per_env,vit_b_16,224,2,01,37,0.92381,0.96626,0.20344
HTP,per_env,vit_b_16,224,2,01,38,0.81905,0.96154,0.18883
HTP,per_env,vit_b_16,224,2,01,39,0.85714,0.95156,0.13082
HTP,per_env,vit_b_16,224,2,01,40,0.88571,0.95972,0.16483
HTP,per_env,vit_b_16,224,2,01,41,0.79048,0.94848,0.17782
HTP,per_env,vit_b_16,224,2,01,42,0.8381,0.94158,0.1553
HTP,per_env,vit_b_16,224,2,01,43,0.86667,0.95537,0.14189
HTP,per_env,vit_b_16,224,2,01,44,0.79048,0.89877,0.14955
HTP,per_env,vit_b_16,224,2,01,45,0.87619,0.90403,0.18041
HTP,per_env,vit_b_16,224,2,01,46,0.87619,0.92344,0.18703
HTP,per_env,vit_b_16,224,2,01,47,0.8381,0.93469,0.15245
HTP,per_env,vit_b_16,224,2,01,48,0.87619,0.95029,0.13906
HTP,per_env,vit_b_16,224,2,01,49,0.8381,0.93922,0.15305
HTP,per_env,vit_b_16,224,2,01,50,0.88571,0.94249,0.1455
HTP,per_env,vit_b_16,224,2,02,1,0.57407,0.72651,0.80162
HTP,per_env,vit_b_16,224,2,02,2,0.57407,0.57504,0.68264
HTP,per_env,vit_b_16,224,2,02,3,0.57407,0.57363,0.66846
HTP,per_env,vit_b_16,224,2,02,4,0.53704,0.57924,0.64422
HTP,per_env,vit_b_16,224,2,02,5,0.48148,0.72861,0.64477
HTP,per_env,vit_b_16,224,2,02,6,0.59259,0.66199,0.66689
HTP,per_env,vit_b_16,224,2,02,7,0.57407,0.6676,0.64525
HTP,per_env,vit_b_16,224,2,02,8,0.61111,0.64656,0.6628
HTP,per_env,vit_b_16,224,2,02,9,0.59259,0.65498,0.61501
HTP,per_env,vit_b_16,224,2,02,10,0.62963,0.60729,0.53609
HTP,per_env,vit_b_16,224,2,02,11,0.59259,0.68864,0.52169
HTP,per_env,vit_b_16,224,2,02,12,0.59259,0.64095,0.41316
HTP,per_env,vit_b_16,224,2,02,13,0.64815,0.69425,0.47208
HTP,per_env,vit_b_16,224,2,02,14,0.55556,0.59607,0.3651
HTP,per_env,vit_b_16,224,2,02,15,0.55556,0.63394,0.369
HTP,per_env,vit_b_16,224,2,02,16,0.57407,0.56522,0.31133
HTP,per_env,vit_b_16,224,2,02,17,0.64815,0.67041,0.29491
HTP,per_env,vit_b_16,224,2,02,18,0.7037,0.65358,0.23554
HTP,per_env,vit_b_16,224,2,02,19,0.62963,0.63114,0.21488
HTP,per_env,vit_b_16,224,2,02,20,0.59259,0.60729,0.33443
HTP,per_env,vit_b_16,224,2,02,21,0.57407,0.61571,0.19779
HTP,per_env,vit_b_16,224,2,02,22,0.55556,0.64797,0.20614
HTP,per_env,vit_b_16,224,2,02,23,0.57407,0.63394,0.2909
HTP,per_env,vit_b_16,224,2,02,24,0.55556,0.60309,0.22115
HTP,per_env,vit_b_16,224,2,02,25,0.51852,0.61571,0.21621
HTP,per_env,vit_b_16,224,2,02,26,0.59259,0.60168,0.2007
HTP,per_env,vit_b_16,224,2,02,27,0.57407,0.60309,0.21113
HTP,per_env,vit_b_16,224,2,02,28,0.59259,0.60168,0.18694
HTP,per_env,vit_b_16,224,2,02,29,0.55556,0.58906,0.18895
HTP,per_env,vit_b_16,224,2,02,30,0.57407,0.61431,0.13958
HTP,per_env,vit_b_16,224,2,02,31,0.53704,0.54418,0.15805
