dataset,scope,arch,image_size,seed,env,epoch,acc,auc,loss
HTP,pooled_split,resnet50,640,0,02,41,0.51852,0.57083,0.07122
HTP,pooled_split,resnet50,640,0,overall,42,0.65948,0.72705,0.10686
HTP,pooled_split,resnet50,640,0,00,42,0.65753,0.70046,0.10686
HTP,pooled_split,resnet50,640,0,01,42,0.72381,0.82583,0.10686
HTP,pooled_split,resnet50,640,0,02,42,0.53704,0.54418,0.10686
HTP,pooled_split,resnet50,640,0,overall,43,0.66379,0.75314,0.07283
HTP,pooled_split,resnet50,640,0,00,43,0.58904,0.65361,0.07283
HTP,pooled_split,resnet50,640,0,01,43,0.8,0.88389,0.07283
HTP,pooled_split,resnet50,640,0,02,43,0.5,0.51192,0.07283
HTP,pooled_split,resnet50,640,0,overall,44,0.64224,0.72874,0.07737
HTP,pooled_split,resnet50,640,0,00,44,0.54795,0.59524,0.07737
HTP,pooled_split,resnet50,640,0,01,44,0.77143,0.8857,0.07737
HTP,pooled_split,resnet50,640,0,02,44,0.51852,0.51332,0.07737
HTP,pooled_split,resnet50,640,0,overall,45,0.67241,0.74446,0.06236
HTP,pooled_split,resnet50,640,0,00,45,0.58904,0.6467,0.06236
HTP,pooled_split,resnet50,640,0,01,45,0.79048,0.87083,0.06236
HTP,pooled_split,resnet50,640,0,02,45,0.55556,0.54278,0.06236
HTP,pooled_split,resnet50,640,0,overall,46,0.69397,0.76512,0.05061
HTP,pooled_split,resnet50,640,0,00,46,0.64384,0.68971,0.05061
HTP,pooled_split,resnet50,640,0,01,46,0.78095,0.89586,0.05061
HTP,pooled_split,resnet50,640,0,02,46,0.59259,0.57784,0.05061
HTP,pooled_split,resnet50,640,0,overall,47,0.67672,0.77212,0.06252
HTP,pooled_split,resnet50,640,0,00,47,0.60274,0.68203,0.06252
HTP,pooled_split,resnet50,640,0,01,47,0.79048,0.89568,0.06252
HTP,pooled_split,resnet50,640,0,02,47,0.55556,0.56522,0.06252
HTP,pooled_split,resnet50,640,0,overall,48,0.68103,0.76939,0.06147
HTP,pooled_split,resnet50,640,0,00,48,0.56164,0.63825,0.06147
HTP,pooled_split,resnet50,640,0,01,48,0.8,0.90276,0.06147
HTP,pooled_split,resnet50,640,0,02,48,0.61111,0.63114,0.06147
HTP,pooled_split,resnet50,640,0,overall,49,0.70259,0.7527,0.06589
HTP,pooled_split,resnet50,640,0,00,49,0.64384,0.70353,0.06589
HTP,pooled_split,resnet50,640,0,01,49,0.80952,0.88534,0.06589
HTP,pooled_split,resnet50,640,0,02,49,0.57407,0.57504,0.06589
HTP,pooled_split,resnet50,640,0,overall,50,0.68103,0.74603,0.08169
HTP,pooled_split,resnet50,640,0,00,50,0.69863,0.65131,0.08169
HTP,pooled_split,resnet50,640,0,01,50,0.73333,0.84869,0.08169
HTP,pooled_split,resnet50,640,0,02,50,0.55556,0.63534,0.08169
HTP,pooled_split,resnet50,224,1,overall,1,0.65948,0.73222,0.64402
HTP,pooled_split,resnet50,224,1,00,1,0.54795,0.55184,0.64402
HTP,pooled_split,resnet50,224,1,01,1,0.81905,0.91909,0.64402
HTP,pooled_split,resnet50,224,1,02,1,0.5,0.53717,0.64402
HTP,pooled_split,resnet50,224,1,overall,2,0.69397,0.76112,0.56223
HTP,pooled_split,resnet50,224,1,00,2,0.56164,0.57527,0.56223
HTP,pooled_split,resnet50,224,1,01,2,0.87619,0.94303,0.56223
HTP,pooled_split,resnet50,224,1,02,2,0.51852,0.54698,0.56223
HTP,pooled_split,resnet50,224,1,overall,3,0.61638,0.75262,0.52404
HTP,pooled_split,resnet50,224,1,00,3,0.53425,0.52995,0.52404
HTP,pooled_split,resnet50,224,1,01,3,0.74286,0.96154,0.52404
HTP,pooled_split,resnet50,224,1,02,3,0.48148,0.54278,0.52404
HTP,pooled_split,resnet50,224,1,overall,4,0.69828,0.77194,0.47178
HTP,pooled_split,resnet50,224,1,00,4,0.53425,0.55069,0.47178
HTP,pooled_split,resnet50,224,1,01,4,0.88571,0.96444,0.47178
HTP,pooled_split,resnet50,224,1,02,4,0.55556,0.59888,0.47178
HTP,pooled_split,resnet50,224,1,overall,5,0.72845,0.78833,0.43187
HTP,pooled_split,resnet50,224,1,00,5,0.58904,0.59754,0.43187
HTP,pooled_split,resnet50,224,1,01,5,0.86667,0.97714,0.43187
HTP,pooled_split,resnet50,224,1,02,5,0.64815,0.59607,0.43187
HTP,pooled_split,resnet50,224,1,overall,6,0.66379,0.73712,0.38729
HTP,pooled_split,resnet50,224,1,00,6,0.54795,0.55914,0.38729
HTP,pooled_split,resnet50,224,1,01,6,0.78095,0.95827,0.38729
HTP,pooled_split,resnet50,224,1,02,6,0.59259,0.59046,0.38729
HTP,pooled_split,resnet50,224,1,overall,7,0.71121,0.77007,0.34184
HTP,pooled_split,resnet50,224,1,00,7,0.64384,0.62903,0.34184
HTP,pooled_split,resnet50,224,1,01,7,0.8381,0.94122,0.34184
HTP,pooled_split,resnet50,224,1,02,7,0.55556,0.54137,0.34184
HTP,pooled_split,resnet50,224,1,overall,8,0.69397,0.74906,0.30363
HTP,pooled_split,resnet50,224,1,00,8,0.60274,0.54916,0.30363
HTP,pooled_split,resnet50,224,1,01,8,0.85714,0.94122,0.30363
HTP,pooled_split,resnet50,224,1,02,8,0.5,0.49088,0.30363
HTP,pooled_split,resnet50,224,1,overall,9,0.67672,0.74835,0.28357
HTP,pooled_split,resnet50,224,1,00,9,0.53425,0.51536,0.28357
HTP,pooled_split,resnet50,224,1,01,9,0.8381,0.94993,0.28357
HTP,pooled_split,resnet50,224,1,02,9,0.55556,0.5582,0.28357
HTP,pooled_split,resnet50,224,1,overall,10,0.63362,0.69594,0.28416
HTP,pooled_split,resnet50,224,1,00,10,0.50685,0.55376,0.28416
HTP,pooled_split,resnet50,224,1,01,10,0.8,0.90385,0.28416
HTP,pooled_split,resnet50,224,1,02,10,0.48148,0.50912,0.28416
HTP,pooled_split,resnet50,224,1,overall,11,0.67672,0.75195,0.23055
HTP,pooled_split,resnet50,224,1,00,11,0.54795,0.56298,0.23055
HTP,pooled_split,resnet50,224,1,01,11,0.84762,0.94956,0.23055
HTP,pooled_split,resnet50,224,1,02,11,0.51852,0.53857,0.23055
HTP,pooled_split,resnet50,224,1,overall,12,0.67241,0.75109,0.23722
HTP,pooled_split,resnet50,224,1,00,12,0.49315,0.5553,0.23722
HTP,pooled_split,resnet50,224,1,01,12,0.85714,0.94122,0.23722
HTP,pooled_split,resnet50,224,1,02,12,0.55556,0.5582,0.23722
HTP,pooled_split,resnet50,224,1,overall,13,0.69828,0.78377,0.23501
HTP,pooled_split,resnet50,224,1,00,13,0.57534,0.58679,0.23501
HTP,pooled_split,resnet50,224,1,01,13,0.87619,0.95319,0.23501
HTP,pooled_split,resnet50,224,1,02,13,0.51852,0.5554,0.23501
HTP,pooled_split,resnet50,224,1,overall,14,0.65948,0.76786,0.19683
HTP,pooled_split,resnet50,224,1,00,14,0.47945,0.57296,0.19683
HTP,pooled_split,resnet50,224,1,01,14,0.85714,0.96916,0.19683
HTP,pooled_split,resnet50,224,1,02,14,0.51852,0.53717,0.19683
HTP,pooled_split,resnet50,224,1,overall,15,0.67672,0.77212,0.17142
HTP,pooled_split,resnet50,224,1,00,15,0.57534,0.62212,0.17142
HTP,pooled_split,resnet50,224,1,01,15,0.8381,0.95356,0.17142
HTP,pooled_split,resnet50,224,1,02,15,0.5,0.5568,0.17142
HTP,pooled_split,resnet50,224,1,overall,16,0.68103,0.74693,0.1755
HTP,pooled_split,resnet50,224,1,00,16,0.56164,0.58065,0.1755
HTP,pooled_split,resnet50,224,1,01,16,0.85714,0.92525,0.1755
HTP,pooled_split,resnet50,224,1,02,16,0.5,0.51613,0.1755
HTP,pooled_split,resnet50,224,1,overall,17,0.68534,0.75464,0.18269
HTP,pooled_split,resnet50,224,1,00,17,0.54795,0.58141,0.18269
HTP,pooled_split,resnet50,224,1,01,17,0.84762,0.94122,0.18269
HTP,pooled_split,resnet50,224,1,02,17,0.55556,0.57083,0.18269
HTP,pooled_split,resnet50,224,1,overall,18,0.68966,0.76969,0.18789
HTP,pooled_split,resnet50,224,1,00,18,0.56164,0.6106,0.18789
HTP,pooled_split,resnet50,224,1,01,18,0.82857,0.94993,0.18789
HTP,pooled_split,resnet50,224,1,02,18,0.59259,0.57363,0.18789
HTP,pooled_split,resnet50,224,1,overall,19,0.68534,0.7768,0.19025
HTP,pooled_split,resnet50,224,1,00,19,0.52055,0.55069,0.19025
HTP,pooled_split,resnet50,224,1,01,19,0.87619,0.95755,0.19025
HTP,pooled_split,resnet50,224,1,02,19,0.53704,0.58345,0.19025
HTP,pooled_split,resnet50,224,1,overall,20,0.65086,0.7348,0.14178
HTP,pooled_split,resnet50,224,1,00,20,0.46575,0.47465,0.14178
HTP,pooled_split,resnet50,224,1,01,20,0.85714,0.94811,0.14178
HTP,pooled_split,resnet50,224,1,02,20,0.5,0.53436,0.14178
HTP,pooled_split,resnet50,224,1,overall,21,0.68103,0.73776,0.14286
HTP,pooled_split,resnet50,224,1,00,21,0.47945,0.46851,0.14286
HTP,pooled_split,resnet50,224,1,01,21,0.88571,0.95501,0.14286
HTP,pooled_split,resnet50,224,1,02,21,0.55556,0.5582,0.14286
HTP,pooled_split,resnet50,224,1,overall,22,0.64655,0.75502,0.15041
HTP,pooled_split,resnet50,224,1,00,22,0.57534,0.57911,0.15041
HTP,pooled_split,resnet50,224,1,01,22,0.78095,0.94412,0.15041
HTP,pooled_split,resnet50,224,1,02,22,0.48148,0.54278,0.15041
HTP,pooled_split,resnet50,224,1,overall,23,0.63793,0.69849,0.12727
HTP,pooled_split,resnet50,224,1,00,23,0.50685,0.54147,0.12727
HTP,pooled_split,resnet50,224,1,01,23,0.80952,0.92961,0.12727
HTP,pooled_split,resnet50,224,1,02,23,0.48148,0.51613,0.12727
HTP,pooled_split,resnet50,224,1,overall,24,0.66379,0.73914,0.14358
HTP,pooled_split,resnet50,224,1,00,24,0.49315,0.54224,0.14358
HTP,pooled_split,resnet50,224,1,01,24,0.88571,0.9619,0.14358
HTP,pooled_split,resnet50,224,1,02,24,0.46296,0.50491,0.14358
HTP,pooled_split,resnet50,224,1,overall,25,0.64655,0.74671,0.12745
HTP,pooled_split,resnet50,224,1,00,25,0.53425,0.56989,0.12745
HTP,pooled_split,resnet50,224,1,01,25,0.8,0.94956,0.12745
HTP,pooled_split,resnet50,224,1,02,25,0.5,0.52875,0.12745
HTP,pooled_split,resnet50,224,1,overall,26,0.68103,0.73046,0.1514
HTP,pooled_split,resnet50,224,1,00,26,0.60274,0.60138,0.1514
HTP,pooled_split,resnet50,224,1,01,26,0.81905,0.91981,0.1514
HTP,pooled_split,resnet50,224,1,02,26,0.51852,0.51473,0.1514
HTP,pooled_split,resnet50,224,1,overall,27,0.65086,0.7485,0.13405
HTP,pooled_split,resnet50,224,1,00,27,0.52055,0.57911,0.13405
HTP,pooled_split,resnet50,224,1,01,27,0.80952,0.93578,0.13405
HTP,pooled_split,resnet50,224,1,02,27,0.51852,0.554,0.13405
HTP,pooled_split,resnet50,224,1,overall,28,0.69397,0.75621,0.17319
HTP,pooled_split,resnet50,224,1,00,28,0.61644,0.61098,0.17319
HTP,pooled_split,resnet50,224,1,01,28,0.82857,0.94194,0.17319
HTP,pooled_split,resnet50,224,1,02,28,0.53704,0.55259,0.17319
HTP,pooled_split,resnet50,224,1,overall,29,0.69828,0.7424,0.13219
HTP,pooled_split,resnet50,224,1,00,29,0.57534,0.58756,0.13219
HTP,pooled_split,resnet50,224,1,01,29,0.85714,0.94158,0.13219
HTP,pooled_split,resnet50,224,1,02,29,0.55556,0.52174,0.13219
HTP,pooled_split,resnet50,224,1,overall,30,0.64224,0.70609,0.12882
HTP,pooled_split,resnet50,224,1,00,30,0.47945,0.48272,0.12882
HTP,pooled_split,resnet50,224,1,01,30,0.8381,0.93578,0.12882
HTP,pooled_split,resnet50,224,1,02,30,0.48148,0.50351,0.12882
HTP,pooled_split,resnet50,224,1,overall,31,0.65948,0.7232,0.14602
HTP,pooled_split,resnet50,224,1,00,31,0.54795,0.52995,0.14602
HTP,pooled_split,resnet50,224,1,01,31,0.81905,0.92671,0.14602
HTP,pooled_split,resnet50,224,1,02,31,0.5,0.51753,0.14602
HTP,pooled_split,resnet50,224,1,overall,32,0.6681,0.74775,0.15414
HTP,pooled_split,resnet50,224,1,00,32,0.46575,0.5361,0.15414
HTP,pooled_split,resnet50,224,1,01,32,0.87619,0.9365,0.15414
HTP,pooled_split,resnet50,224,1,02,32,0.53704,0.56381,0.15414
HTP,pooled_split,resnet50,224,1,overall,33,0.71552,0.76228,0.11413
HTP,pooled_split,resnet50,224,1,00,33,0.58904,0.57911,0.11413
HTP,pooled_split,resnet50,224,1,01,33,0.87619,0.95718,0.11413
HTP,pooled_split,resnet50,224,1,02,33,0.57407,0.5582,0.11413
HTP,pooled_split,resnet50,224,1,overall,34,0.67672,0.73869,0.11717
HTP,pooled_split,resnet50,224,1,00,34,0.49315,0.54071,0.11717
HTP,pooled_split,resnet50,224,1,01,34,0.87619,0.93904,0.11717
HTP,pooled_split,resnet50,224,1,02,34,0.53704,0.54698,0.11717
HTP,pooled_split,resnet50,224,1,overall,35,0.64655,0.75303,0.10411
HTP,pooled_split,resnet50,224,1,00,35,0.47945,0.53149,0.10411
HTP,pooled_split,resnet50,224,1,01,35,0.8381,0.95864,0.10411
HTP,pooled_split,resnet50,224,1,02,35,0.5,0.57083,0.10411
HTP,pooled_split,resnet50,224,1,overall,36,0.66379,0.74461,0.1314
HTP,pooled_split,resnet50,224,1,00,36,0.54795,0.55069,0.1314
HTP,pooled_split,resnet50,224,1,01,36,0.82857,0.96045,0.1314
HTP,pooled_split,resnet50,224,1,02,36,0.5,0.53997,0.1314
HTP,pooled_split,resnet50,224,1,overall,37,0.63793,0.6913,0.11694
HTP,pooled_split,resnet50,224,1,00,37,0.46575,0.48618,0.11694
HTP,pooled_split,resnet50,224,1,01,37,0.82857,0.91945,0.11694
HTP,pooled_split,resnet50,224,1,02,37,0.5,0.51893,0.11694
HTP,pooled_split,resnet50,224,1,overall,38,0.6681,0.7257,0.09821
HTP,pooled_split,resnet50,224,1,00,38,0.49315,0.49386,0.09821
HTP,pooled_split,resnet50,224,1,01,38,0.86667,0.94013,0.09821
HTP,pooled_split,resnet50,224,1,02,38,0.51852,0.52384,0.09821
HTP,pooled_split,resnet50,224,1,overall,39,0.65948,0.73667,0.08434
HTP,pooled_split,resnet50,224,1,00,39,0.54795,0.51536,0.08434
HTP,pooled_split,resnet50,224,1,01,39,0.80952,0.96444,0.08434
HTP,pooled_split,resnet50,224,1,02,39,0.51852,0.52875,0.08434
HTP,pooled_split,resnet50,224,1,overall,40,0.65086,0.73518,0.1174
HTP,pooled_split,resnet50,224,1,00,40,0.46575,0.51306,0.1174
HTP,pooled_split,resnet50,224,1,01,40,0.85714,0.94848,0.1174
HTP,pooled_split,resnet50,224,1,02,40,0.5,0.54278,0.1174
HTP,pooled_split,resnet50,224,1,overall,41,0.64655,0.71354,0.12374
HTP,pooled_split,resnet50,224,1,00,41,0.47945,0.51382,0.12374
HTP,pooled_split,resnet50,224,1,01,41,0.8381,0.91147,0.12374
HTP,pooled_split,resnet50,224,1,02,41,0.5,0.57223,0.12374
HTP,pooled_split,resnet50,224,1,overall,42,0.65948,0.73379,0.10388
HTP,pooled_split,resnet50,224,1,00,42,0.56164,0.52458,0.10388
HTP,pooled_split,resnet50,224,1,01,42,0.80952,0.94775,0.10388
HTP,pooled_split,resnet50,224,1,02,42,0.5,0.53857,0.10388
HTP,pooled_split,resnet50,224,1,overall,43,0.63793,0.72192,0.1154
HTP,pooled_split,resnet50,224,1,00,43,0.45205,0.53533,0.1154
HTP,pooled_split,resnet50,224,1,01,43,0.8381,0.92417,0.1154
HTP,pooled_split,resnet50,224,1,02,43,0.5,0.57994,0.1154
HTP,pooled_split,resnet50,224,1,overall,44,0.6681,0.76385,0.10234
HTP,pooled_split,resnet50,224,1,00,44,0.56164,0.57604,0.10234
HTP,pooled_split,resnet50,224,1,01,44,0.8,0.96771,0.10234
HTP,pooled_split,resnet50,224,1,02,44,0.55556,0.59046,0.10234
HTP,pooled_split,resnet50,224,1,overall,45,0.6681,0.73312,0.10806
HTP,pooled_split,resnet50,224,1,00,45,0.49315,0.56836,0.10806
HTP,pooled_split,resnet50,224,1,01,45,0.86667,0.91981,0.10806
HTP,pooled_split,resnet50,224,1,02,45,0.51852,0.58766,0.10806
HTP,pooled_split,resnet50,224,1,overall,46,0.68966,0.75577,0.13269
HTP,pooled_split,resnet50,224,1,00,46,0.52055,0.51306,0.13269
HTP,pooled_split,resnet50,224,1,01,46,0.87619,0.95718,0.13269
HTP,pooled_split,resnet50,224,1,02,46,0.55556,0.58766,0.13269
HTP,pooled_split,resnet50,224,1,overall,47,0.68103,0.75007,0.10425
HTP,pooled_split,resnet50,224,1,00,47,0.54795,0.54301,0.10425
HTP,pooled_split,resnet50,224,1,01,47,0.82857,0.96045,0.10425
HTP,pooled_split,resnet50,224,1,02,47,0.57407,0.59467,0.10425
HTP,pooled_split,resnet50,224,1,overall,48,0.66379,0.74835,0.1266
HTP,pooled_split,resnet50,224,1,00,48,0.50685,0.53226,0.1266
HTP,pooled_split,resnet50,224,1,01,48,0.84762,0.96154,0.1266
HTP,pooled_split,resnet50,224,1,02,48,0.51852,0.54979,0.1266
HTP,pooled_split,resnet50,224,1,overall,49,0.65948,0.7372,0.09543
HTP,pooled_split,resnet50,224,1,00,49,0.49315,0.54455,0.09543
HTP,pooled_split,resnet50,224,1,01,49,0.8381,0.91183,0.09543
HTP,pooled_split,resnet50,224,1,02,49,0.53704,0.59187,0.09543
HTP,pooled_split,resnet50,224,1,overall,50,0.65948,0.75172,0.10576
HTP,pooled_split,resnet50,224,1,00,50,0.54795,0.55684,0.10576
HTP,pooled_split,resnet50,224,1,01,50,0.80952,0.94739,0.10576
HTP,pooled_split,resnet50,224,1,02,50,0.51852,0.60729,0.10576
HTP,pooled_split,resnet50,640,1,overall,1,0.64224,0.73211,0.63498
HTP,pooled_split,resnet50,640,1,00,1,0.50685,0.57834,0.63498
HTP,pooled_split,resnet50,640,1,01,1,0.8,0.89115,0.63498
HTP,pooled_split,resnet50,640,1,02,1,0.51852,0.51192,0.63498
HTP,pooled_split,resnet50,640,1,overall,2,0.71983,0.79575,0.5578
HTP,pooled_split,resnet50,640,1,00,2,0.63014,0.65131,0.5578
HTP,pooled_split,resnet50,640,1,01,2,0.85714,0.94303,0.5578
HTP,pooled_split,resnet50,640,1,02,2,0.57407,0.57083,0.5578
HTP,pooled_split,resnet50,640,1,overall,3,0.64655,0.77883,0.53309
HTP,pooled_split,resnet50,640,1,00,3,0.52055,0.57988,0.53309
HTP,pooled_split,resnet50,640,1,01,3,0.80952,0.94594,0.53309
HTP,pooled_split,resnet50,640,1,02,3,0.5,0.55119,0.53309
HTP,pooled_split,resnet50,640,1,overall,4,0.63362,0.77774,0.50382
HTP,pooled_split,resnet50,640,1,00,4,0.53425,0.64593,0.50382
HTP,pooled_split,resnet50,640,1,01,4,0.7619,0.90856,0.50382
HTP,pooled_split,resnet50,640,1,02,4,0.51852,0.58345,0.50382
HTP,pooled_split,resnet50,640,1,overall,5,0.75,0.82622,0.45617
HTP,pooled_split,resnet50,640,1,00,5,0.56164,0.59754,0.45617
HTP,pooled_split,resnet50,640,1,01,5,0.91429,0.96662,0.45617
HTP,pooled_split,resnet50,640,1,02,5,0.68519,0.64236,0.45617
HTP,pooled_split,resnet50,640,1,overall,6,0.68534,0.76924,0.42767
HTP,pooled_split,resnet50,640,1,00,6,0.56164,0.57757,0.42767
HTP,pooled_split,resnet50,640,1,01,6,0.84762,0.93469,0.42767
HTP,pooled_split,resnet50,640,1,02,6,0.53704,0.53997,0.42767
HTP,pooled_split,resnet50,640,1,overall,7,0.68534,0.77658,0.39105
HTP,pooled_split,resnet50,640,1,00,7,0.52055,0.62826,0.39105
HTP,pooled_split,resnet50,640,1,01,7,0.84762,0.94376,0.39105
HTP,pooled_split,resnet50,640,1,02,7,0.59259,0.57083,0.39105
HTP,pooled_split,resnet50,640,1,overall,8,0.67672,0.75217,0.32978
HTP,pooled_split,resnet50,640,1,00,8,0.60274,0.64439,0.32978
HTP,pooled_split,resnet50,640,1,01,8,0.8381,0.90602,0.32978
HTP,pooled_split,resnet50,640,1,02,8,0.46296,0.46283,0.32978
HTP,pooled_split,resnet50,640,1,overall,9,0.66379,0.76168,0.3042
HTP,pooled_split,resnet50,640,1,00,9,0.65753,0.6321,0.3042
HTP,pooled_split,resnet50,640,1,01,9,0.70476,0.93324,0.3042
HTP,pooled_split,resnet50,640,1,02,9,0.59259,0.58065,0.3042
HTP,pooled_split,resnet50,640,1,overall,10,0.64224,0.76909,0.32782
HTP,pooled_split,resnet50,640,1,00,10,0.65753,0.6225,0.32782
HTP,pooled_split,resnet50,640,1,01,10,0.66667,0.95392,0.32782
HTP,pooled_split,resnet50,640,1,02,10,0.57407,0.61851,0.32782
HTP,pooled_split,resnet50,640,1,overall,11,0.67241,0.75524,0.23778
HTP,pooled_split,resnet50,640,1,00,11,0.53425,0.61367,0.23778
HTP,pooled_split,resnet50,640,1,01,11,0.84762,0.91364,0.23778
HTP,pooled_split,resnet50,640,1,02,11,0.51852,0.51473,0.23778
HTP,pooled_split,resnet50,640,1,overall,12,0.71552,0.7765,0.22609
HTP,pooled_split,resnet50,640,1,00,12,0.60274,0.66974,0.22609
HTP,pooled_split,resnet50,640,1,01,12,0.88571,0.93541,0.22609
HTP,pooled_split,resnet50,640,1,02,12,0.53704,0.56381,0.22609
HTP,pooled_split,resnet50,640,1,overall,13,0.66379,0.77096,0.22662
HTP,pooled_split,resnet50,640,1,00,13,0.61644,0.61674,0.22662
HTP,pooled_split,resnet50,640,1,01,13,0.77143,0.93324,0.22662
HTP,pooled_split,resnet50,640,1,02,13,0.51852,0.52034,0.22662
HTP,pooled_split,resnet50,640,1,overall,14,0.68534,0.77538,0.18746
HTP,pooled_split,resnet50,640,1,00,14,0.64384,0.61214,0.18746
HTP,pooled_split,resnet50,640,1,01,14,0.7619,0.96372,0.18746
HTP,pooled_split,resnet50,640,1,02,14,0.59259,0.56662,0.18746
HTP,pooled_split,resnet50,640,1,overall,15,0.64224,0.73525,0.18003
HTP,pooled_split,resnet50,640,1,00,15,0.50685,0.58525,0.18003
HTP,pooled_split,resnet50,640,1,01,15,0.78095,0.90566,0.18003
HTP,pooled_split,resnet50,640,1,02,15,0.55556,0.54979,0.18003
HTP,pooled_split,resnet50,640,1,overall,16,0.6681,0.73869,0.16907
HTP,pooled_split,resnet50,640,1,00,16,0.56164,0.56836,0.16907
HTP,pooled_split,resnet50,640,1,01,16,0.81905,0.8984,0.16907
HTP,pooled_split,resnet50,640,1,02,16,0.51852,0.5554,0.16907
HTP,pooled_split,resnet50,640,1,overall,17,0.64224,0.73323,0.13949
HTP,pooled_split,resnet50,640,1,00,17,0.56164,0.58525,0.13949
HTP,pooled_split,resnet50,640,1,01,17,0.8,0.91401,0.13949
HTP,pooled_split,resnet50,640,1,02,17,0.44444,0.51893,0.13949
HTP,pooled_split,resnet50,640,1,overall,18,0.67241,0.74906,0.14622
HTP,pooled_split,resnet50,640,1,00,18,0.56164,0.63172,0.14622
HTP,pooled_split,resnet50,640,1,01,18,0.77143,0.86865,0.14622
HTP,pooled_split,resnet50,640,1,02,18,0.62963,0.54558,0.14622
HTP,pooled_split,resnet50,640,1,overall,19,0.72414,0.78961,0.13595
HTP,pooled_split,resnet50,640,1,00,19,0.56164,0.62826,0.13595
HTP,pooled_split,resnet50,640,1,01,19,0.89524,0.93868,0.13595
HTP,pooled_split,resnet50,640,1,02,19,0.61111,0.58485,0.13595
HTP,pooled_split,resnet50,640,1,overall,20,0.68534,0.76336,0.10853
HTP,pooled_split,resnet50,640,1,00,20,0.53425,0.57028,0.10853
HTP,pooled_split,resnet50,640,1,01,20,0.88571,0.95138,0.10853
HTP,pooled_split,resnet50,640,1,02,20,0.5,0.56942,0.10853
HTP,pooled_split,resnet50,640,1,overall,21,0.68534,0.79627,0.13147
HTP,pooled_split,resnet50,640,1,00,21,0.58904,0.63594,0.13147
HTP,pooled_split,resnet50,640,1,01,21,0.84762,0.96553,0.13147
HTP,pooled_split,resnet50,640,1,02,21,0.5,0.54278,0.13147
HTP,pooled_split,resnet50,640,1,overall,22,0.68966,0.79451,0.10194
HTP,pooled_split,resnet50,640,1,00,22,0.57534,0.63249,0.10194
HTP,pooled_split,resnet50,640,1,01,22,0.8381,0.94267,0.10194
HTP,pooled_split,resnet50,640,1,02,22,0.55556,0.56802,0.10194
HTP,pooled_split,resnet50,640,1,overall,23,0.68103,0.73997,0.09806
HTP,pooled_split,resnet50,640,1,00,23,0.53425,0.56989,0.09806
HTP,pooled_split,resnet50,640,1,01,23,0.84762,0.96154,0.09806
HTP,pooled_split,resnet50,640,1,02,23,0.55556,0.54839,0.09806
HTP,pooled_split,resnet50,640,1,overall,24,0.66379,0.74266,0.10539
HTP,pooled_split,resnet50,640,1,00,24,0.45205,0.52688,0.10539
HTP,pooled_split,resnet50,640,1,01,24,0.85714,0.93251,0.10539
HTP,pooled_split,resnet50,640,1,02,24,0.57407,0.56241,0.10539
HTP,pooled_split,resnet50,640,1,overall,25,0.67672,0.72874,0.11251
HTP,pooled_split,resnet50,640,1,00,25,0.53425,0.57296,0.11251
HTP,pooled_split,resnet50,640,1,01,25,0.84762,0.94412,0.11251
HTP,pooled_split,resnet50,640,1,02,25,0.53704,0.56942,0.11251
HTP,pooled_split,resnet50,640,1,overall,26,0.6681,0.75139,0.09104
HTP,pooled_split,resnet50,640,1,00,26,0.61644,0.54109,0.09104
HTP,pooled_split,resnet50,640,1,01,26,0.7619,0.9492,0.09104
HTP,pooled_split,resnet50,640,1,02,26,0.55556,0.54558,0.09104
HTP,pooled_split,resnet50,640,1,overall,27,0.68103,0.77508,0.10275
HTP,pooled_split,resnet50,640,1,00,27,0.58904,0.55991,0.10275
HTP,pooled_split,resnet50,640,1,01,27,0.84762,0.95283,0.10275
HTP,pooled_split,resnet50,640,1,02,27,0.48148,0.58485,0.10275
HTP,pooled_split,resnet50,640,1,overall,28,0.65948,0.76906,0.11941
HTP,pooled_split,resnet50,640,1,00,28,0.56164,0.62596,0.11941
HTP,pooled_split,resnet50,640,1,01,28,0.77143,0.97388,0.11941
HTP,pooled_split,resnet50,640,1,02,28,0.57407,0.53156,0.11941
HTP,pooled_split,resnet50,640,1,overall,29,0.69828,0.79238,0.0808
HTP,pooled_split,resnet50,640,1,00,29,0.53425,0.6298,0.0808
HTP,pooled_split,resnet50,640,1,01,29,0.91429,0.96335,0.0808
HTP,pooled_split,resnet50,640,1,02,29,0.5,0.57223,0.0808
HTP,pooled_split,resnet50,640,1,overall,30,0.69828,0.771,0.07627
HTP,pooled_split,resnet50,640,1,00,30,0.61644,0.64171,0.07627
HTP,pooled_split,resnet50,640,1,01,30,0.85714,0.94485,0.07627
HTP,pooled_split,resnet50,640,1,02,30,0.5,0.52174,0.07627
HTP,pooled_split,resnet50,640,1,overall,31,0.70259,0.76909,0.09316
HTP,pooled_split,resnet50,640,1,00,31,0.60274,0.65438,0.09316
HTP,pooled_split,resnet50,640,1,01,31,0.87619,0.92253,0.09316
HTP,pooled_split,resnet50,640,1,02,31,0.5,0.53296,0.09316
HTP,pooled_split,resnet50,640,1,overall,32,0.72845,0.76973,0.08461
HTP,pooled_split,resnet50,640,1,00,32,0.65753,0.61674,0.08461
HTP,pooled_split,resnet50,640,1,01,32,0.86667,0.94412,0.08461
HTP,pooled_split,resnet50,640,1,02,32,0.55556,0.51753,0.08461
HTP,pooled_split,resnet50,640,1,overall,33,0.69828,0.76962,0.056
