dataset,scope,arch,image_size,seed,env,epoch,acc,auc,loss
HTP,pooled_split,vit_b_16,640,0,overall,37,0.63793,0.72563,0.14739
HTP,pooled_split,vit_b_16,640,0,00,37,0.64384,0.702,0.14739
HTP,pooled_split,vit_b_16,640,0,01,37,0.71429,0.83672,0.14739
HTP,pooled_split,vit_b_16,640,0,02,37,0.48148,0.45582,0.14739
HTP,pooled_split,vit_b_16,640,0,overall,38,0.67241,0.74292,0.14053
HTP,pooled_split,vit_b_16,640,0,00,38,0.64384,0.67281,0.14053
HTP,pooled_split,vit_b_16,640,0,01,38,0.7619,0.87917,0.14053
HTP,pooled_split,vit_b_16,640,0,02,38,0.53704,0.5021,0.14053
HTP,pooled_split,vit_b_16,640,0,overall,39,0.625,0.72312,0.13075
HTP,pooled_split,vit_b_16,640,0,00,39,0.61644,0.68894,0.13075
HTP,pooled_split,vit_b_16,640,0,01,39,0.69524,0.83853,0.13075
HTP,pooled_split,vit_b_16,640,0,02,39,0.5,0.53436,0.13075
HTP,pooled_split,vit_b_16,640,0,overall,40,0.67672,0.74978,0.11914
HTP,pooled_split,vit_b_16,640,0,00,40,0.65753,0.71352,0.11914
HTP,pooled_split,vit_b_16,640,0,01,40,0.73333,0.84942,0.11914
HTP,pooled_split,vit_b_16,640,0,02,40,0.59259,0.54979,0.11914
HTP,pooled_split,vit_b_16,640,0,overall,41,0.63362,0.71848,0.11868
HTP,pooled_split,vit_b_16,640,0,00,41,0.63014,0.67512,0.11868
HTP,pooled_split,vit_b_16,640,0,01,41,0.71429,0.82964,0.11868
HTP,pooled_split,vit_b_16,640,0,02,41,0.48148,0.4993,0.11868
HTP,pooled_split,vit_b_16,640,0,overall,42,0.66379,0.75292,0.10514
HTP,pooled_split,vit_b_16,640,0,00,42,0.67123,0.71121,0.10514
HTP,pooled_split,vit_b_16,640,0,01,42,0.74286,0.85123,0.10514
HTP,pooled_split,vit_b_16,640,0,02,42,0.5,0.54979,0.10514
HTP,pooled_split,vit_b_16,640,0,overall,43,0.65086,0.71518,0.12002
HTP,pooled_split,vit_b_16,640,0,00,43,0.65753,0.67281,0.12002
HTP,pooled_split,vit_b_16,640,0,01,43,0.68571,0.8057,0.12002
HTP,pooled_split,vit_b_16,640,0,02,43,0.57407,0.56942,0.12002
HTP,pooled_split,vit_b_16,640,0,overall,44,0.63362,0.71762,0.1114
HTP,pooled_split,vit_b_16,640,0,00,44,0.61644,0.62903,0.1114
HTP,pooled_split,vit_b_16,640,0,01,44,0.70476,0.82946,0.1114
HTP,pooled_split,vit_b_16,640,0,02,44,0.51852,0.58906,0.1114
HTP,pooled_split,vit_b_16,640,0,overall,45,0.62931,0.72267,0.10839
HTP,pooled_split,vit_b_16,640,0,00,45,0.63014,0.67896,0.10839
HTP,pooled_split,vit_b_16,640,0,01,45,0.71429,0.8193,0.10839
HTP,pooled_split,vit_b_16,640,0,02,45,0.46296,0.52314,0.10839
HTP,pooled_split,vit_b_16,640,0,overall,46,0.64655,0.72832,0.09091
HTP,pooled_split,vit_b_16,640,0,00,46,0.60274,0.61329,0.09091
HTP,pooled_split,vit_b_16,640,0,01,46,0.74286,0.85595,0.09091
HTP,pooled_split,vit_b_16,640,0,02,46,0.51852,0.57924,0.09091
HTP,pooled_split,vit_b_16,640,0,overall,47,0.65517,0.73892,0.09777
HTP,pooled_split,vit_b_16,640,0,00,47,0.67123,0.6874,0.09777
HTP,pooled_split,vit_b_16,640,0,01,47,0.73333,0.86103,0.09777
HTP,pooled_split,vit_b_16,640,0,02,47,0.48148,0.52595,0.09777
HTP,pooled_split,vit_b_16,640,0,overall,48,0.65086,0.73147,0.08451
HTP,pooled_split,vit_b_16,640,0,00,48,0.63014,0.69662,0.08451
HTP,pooled_split,vit_b_16,640,0,01,48,0.73333,0.81948,0.08451
HTP,pooled_split,vit_b_16,640,0,02,48,0.51852,0.54698,0.08451
HTP,pooled_split,vit_b_16,640,0,overall,49,0.68534,0.72439,0.08988
HTP,pooled_split,vit_b_16,640,0,00,49,0.68493,0.65822,0.08988
HTP,pooled_split,vit_b_16,640,0,01,49,0.74286,0.83237,0.08988
HTP,pooled_split,vit_b_16,640,0,02,49,0.57407,0.55961,0.08988
HTP,pooled_split,vit_b_16,640,0,overall,50,0.68103,0.74888,0.10604
HTP,pooled_split,vit_b_16,640,0,00,50,0.65753,0.69355,0.10604
HTP,pooled_split,vit_b_16,640,0,01,50,0.75238,0.84253,0.10604
HTP,pooled_split,vit_b_16,640,0,02,50,0.57407,0.60028,0.10604
HTP,pooled_split,vit_b_16,224,1,overall,1,0.53017,0.68217,0.73488
HTP,pooled_split,vit_b_16,224,1,00,1,0.47945,0.47312,0.73488
HTP,pooled_split,vit_b_16,224,1,01,1,0.58095,0.87155,0.73488
HTP,pooled_split,vit_b_16,224,1,02,1,0.5,0.60449,0.73488
HTP,pooled_split,vit_b_16,224,1,overall,2,0.5431,0.66105,0.64389
HTP,pooled_split,vit_b_16,224,1,00,2,0.57534,0.43932,0.64389
HTP,pooled_split,vit_b_16,224,1,01,2,0.50476,0.85341,0.64389
HTP,pooled_split,vit_b_16,224,1,02,2,0.57407,0.58485,0.64389
HTP,pooled_split,vit_b_16,224,1,overall,3,0.62931,0.69504,0.59692
HTP,pooled_split,vit_b_16,224,1,00,3,0.54795,0.54992,0.59692
HTP,pooled_split,vit_b_16,224,1,01,3,0.73333,0.86103,0.59692
HTP,pooled_split,vit_b_16,224,1,02,3,0.53704,0.62132,0.59692
HTP,pooled_split,vit_b_16,224,1,overall,4,0.57328,0.64368,0.57391
HTP,pooled_split,vit_b_16,224,1,00,4,0.52055,0.50614,0.57391
HTP,pooled_split,vit_b_16,224,1,01,4,0.65714,0.89078,0.57391
HTP,pooled_split,vit_b_16,224,1,02,4,0.48148,0.53015,0.57391
HTP,pooled_split,vit_b_16,224,1,overall,5,0.59914,0.66906,0.56582
HTP,pooled_split,vit_b_16,224,1,00,5,0.49315,0.49078,0.56582
HTP,pooled_split,vit_b_16,224,1,01,5,0.72381,0.85486,0.56582
HTP,pooled_split,vit_b_16,224,1,02,5,0.5,0.554,0.56582
HTP,pooled_split,vit_b_16,224,1,overall,6,0.60776,0.70006,0.52611
HTP,pooled_split,vit_b_16,224,1,00,6,0.50685,0.55876,0.52611
HTP,pooled_split,vit_b_16,224,1,01,6,0.66667,0.85631,0.52611
HTP,pooled_split,vit_b_16,224,1,02,6,0.62963,0.61571,0.52611
HTP,pooled_split,vit_b_16,224,1,overall,7,0.69828,0.72469,0.50858
HTP,pooled_split,vit_b_16,224,1,00,7,0.53425,0.52919,0.50858
HTP,pooled_split,vit_b_16,224,1,01,7,0.87619,0.94557,0.50858
HTP,pooled_split,vit_b_16,224,1,02,7,0.57407,0.6115,0.50858
HTP,pooled_split,vit_b_16,224,1,overall,8,0.57759,0.70852,0.49785
HTP,pooled_split,vit_b_16,224,1,00,8,0.49315,0.52995,0.49785
HTP,pooled_split,vit_b_16,224,1,01,8,0.66667,0.91001,0.49785
HTP,pooled_split,vit_b_16,224,1,02,8,0.51852,0.58135,0.49785
HTP,pooled_split,vit_b_16,224,1,overall,9,0.67241,0.7351,0.48445
HTP,pooled_split,vit_b_16,224,1,00,9,0.50685,0.49923,0.48445
HTP,pooled_split,vit_b_16,224,1,01,9,0.85714,0.94376,0.48445
HTP,pooled_split,vit_b_16,224,1,02,9,0.53704,0.57644,0.48445
HTP,pooled_split,vit_b_16,224,1,overall,10,0.67241,0.72978,0.3942
HTP,pooled_split,vit_b_16,224,1,00,10,0.53425,0.56452,0.3942
HTP,pooled_split,vit_b_16,224,1,01,10,0.80952,0.88389,0.3942
HTP,pooled_split,vit_b_16,224,1,02,10,0.59259,0.65919,0.3942
HTP,pooled_split,vit_b_16,224,1,overall,11,0.68534,0.75153,0.36901
HTP,pooled_split,vit_b_16,224,1,00,11,0.54795,0.54455,0.36901
HTP,pooled_split,vit_b_16,224,1,01,11,0.82857,0.92054,0.36901
HTP,pooled_split,vit_b_16,224,1,02,11,0.59259,0.65778,0.36901
HTP,pooled_split,vit_b_16,224,1,overall,12,0.68534,0.75359,0.36142
HTP,pooled_split,vit_b_16,224,1,00,12,0.54795,0.5361,0.36142
HTP,pooled_split,vit_b_16,224,1,01,12,0.86667,0.95864,0.36142
HTP,pooled_split,vit_b_16,224,1,02,12,0.51852,0.59467,0.36142
HTP,pooled_split,vit_b_16,224,1,overall,13,0.66379,0.74371,0.36427
HTP,pooled_split,vit_b_16,224,1,00,13,0.58904,0.56375,0.36427
HTP,pooled_split,vit_b_16,224,1,01,13,0.8,0.95356,0.36427
HTP,pooled_split,vit_b_16,224,1,02,13,0.5,0.59467,0.36427
HTP,pooled_split,vit_b_16,224,1,overall,14,0.69397,0.76628,0.34892
HTP,pooled_split,vit_b_16,224,1,00,14,0.56164,0.62174,0.34892
HTP,pooled_split,vit_b_16,224,1,01,14,0.8381,0.94303,0.34892
HTP,pooled_split,vit_b_16,224,1,02,14,0.59259,0.61711,0.34892
HTP,pooled_split,vit_b_16,224,1,overall,15,0.69397,0.74102,0.33754
HTP,pooled_split,vit_b_16,224,1,00,15,0.60274,0.59908,0.33754
HTP,pooled_split,vit_b_16,224,1,01,15,0.80952,0.87482,0.33754
HTP,pooled_split,vit_b_16,224,1,02,15,0.59259,0.63254,0.33754
HTP,pooled_split,vit_b_16,224,1,overall,16,0.63362,0.72578,0.31552
HTP,pooled_split,vit_b_16,224,1,00,16,0.52055,0.5384,0.31552
HTP,pooled_split,vit_b_16,224,1,01,16,0.77143,0.916,0.31552
HTP,pooled_split,vit_b_16,224,1,02,16,0.51852,0.55961,0.31552
HTP,pooled_split,vit_b_16,224,1,overall,17,0.6681,0.71945,0.29601
HTP,pooled_split,vit_b_16,224,1,00,17,0.63014,0.63902,0.29601
HTP,pooled_split,vit_b_16,224,1,01,17,0.73333,0.84579,0.29601
HTP,pooled_split,vit_b_16,224,1,02,17,0.59259,0.59046,0.29601
HTP,pooled_split,vit_b_16,224,1,overall,18,0.625,0.74693,0.29474
HTP,pooled_split,vit_b_16,224,1,00,18,0.50685,0.55223,0.29474
HTP,pooled_split,vit_b_16,224,1,01,18,0.77143,0.94884,0.29474
HTP,pooled_split,vit_b_16,224,1,02,18,0.5,0.5568,0.29474
HTP,pooled_split,vit_b_16,224,1,overall,19,0.66379,0.7567,0.29403
HTP,pooled_split,vit_b_16,224,1,00,19,0.58904,0.57565,0.29403
HTP,pooled_split,vit_b_16,224,1,01,19,0.79048,0.93251,0.29403
HTP,pooled_split,vit_b_16,224,1,02,19,0.51852,0.57924,0.29403
HTP,pooled_split,vit_b_16,224,1,overall,20,0.65517,0.73379,0.25427
HTP,pooled_split,vit_b_16,224,1,00,20,0.54795,0.53149,0.25427
HTP,pooled_split,vit_b_16,224,1,01,20,0.79048,0.9307,0.25427
HTP,pooled_split,vit_b_16,224,1,02,20,0.53704,0.56241,0.25427
HTP,pooled_split,vit_b_16,224,1,overall,21,0.63793,0.71672,0.2401
HTP,pooled_split,vit_b_16,224,1,00,21,0.58904,0.5937,0.2401
HTP,pooled_split,vit_b_16,224,1,01,21,0.71429,0.89586,0.2401
HTP,pooled_split,vit_b_16,224,1,02,21,0.55556,0.59888,0.2401
HTP,pooled_split,vit_b_16,224,1,overall,22,0.69397,0.77119,0.24224
HTP,pooled_split,vit_b_16,224,1,00,22,0.61644,0.65668,0.24224
HTP,pooled_split,vit_b_16,224,1,01,22,0.80952,0.91219,0.24224
HTP,pooled_split,vit_b_16,224,1,02,22,0.57407,0.59748,0.24224
HTP,pooled_split,vit_b_16,224,1,overall,23,0.63362,0.70811,0.25598
HTP,pooled_split,vit_b_16,224,1,00,23,0.50685,0.553,0.25598
HTP,pooled_split,vit_b_16,224,1,01,23,0.80952,0.88607,0.25598
HTP,pooled_split,vit_b_16,224,1,02,23,0.46296,0.4993,0.25598
HTP,pooled_split,vit_b_16,224,1,overall,24,0.68534,0.75232,0.23121
HTP,pooled_split,vit_b_16,224,1,00,24,0.63014,0.68356,0.23121
HTP,pooled_split,vit_b_16,224,1,01,24,0.78095,0.88679,0.23121
HTP,pooled_split,vit_b_16,224,1,02,24,0.57407,0.59327,0.23121
HTP,pooled_split,vit_b_16,224,1,overall,25,0.68534,0.7582,0.2351
HTP,pooled_split,vit_b_16,224,1,00,25,0.54795,0.62058,0.2351
HTP,pooled_split,vit_b_16,224,1,01,25,0.84762,0.9336,0.2351
HTP,pooled_split,vit_b_16,224,1,02,25,0.55556,0.58065,0.2351
HTP,pooled_split,vit_b_16,224,1,overall,26,0.68534,0.76033,0.20018
HTP,pooled_split,vit_b_16,224,1,00,26,0.58904,0.5937,0.20018
HTP,pooled_split,vit_b_16,224,1,01,26,0.82857,0.94303,0.20018
HTP,pooled_split,vit_b_16,224,1,02,26,0.53704,0.57223,0.20018
HTP,pooled_split,vit_b_16,224,1,overall,27,0.7069,0.75225,0.19028
HTP,pooled_split,vit_b_16,224,1,00,27,0.65753,0.6129,0.19028
HTP,pooled_split,vit_b_16,224,1,01,27,0.81905,0.92525,0.19028
HTP,pooled_split,vit_b_16,224,1,02,27,0.55556,0.58766,0.19028
HTP,pooled_split,vit_b_16,224,1,overall,28,0.67241,0.75034,0.2295
HTP,pooled_split,vit_b_16,224,1,00,28,0.49315,0.601,0.2295
HTP,pooled_split,vit_b_16,224,1,01,28,0.87619,0.92235,0.2295
HTP,pooled_split,vit_b_16,224,1,02,28,0.51852,0.56522,0.2295
HTP,pooled_split,vit_b_16,224,1,overall,29,0.6681,0.74693,0.18536
HTP,pooled_split,vit_b_16,224,1,00,29,0.64384,0.64823,0.18536
HTP,pooled_split,vit_b_16,224,1,01,29,0.75238,0.92344,0.18536
HTP,pooled_split,vit_b_16,224,1,02,29,0.53704,0.54558,0.18536
HTP,pooled_split,vit_b_16,224,1,overall,30,0.71121,0.76636,0.20653
HTP,pooled_split,vit_b_16,224,1,00,30,0.64384,0.63172,0.20653
HTP,pooled_split,vit_b_16,224,1,01,30,0.8381,0.93578,0.20653
HTP,pooled_split,vit_b_16,224,1,02,30,0.55556,0.58626,0.20653
HTP,pooled_split,vit_b_16,224,1,overall,31,0.6681,0.68748,0.29464
HTP,pooled_split,vit_b_16,224,1,00,31,0.61644,0.65515,0.29464
HTP,pooled_split,vit_b_16,224,1,01,31,0.7619,0.80443,0.29464
HTP,pooled_split,vit_b_16,224,1,02,31,0.55556,0.58205,0.29464
HTP,pooled_split,vit_b_16,224,1,overall,32,0.69397,0.74423,0.19056
HTP,pooled_split,vit_b_16,224,1,00,32,0.63014,0.63671,0.19056
HTP,pooled_split,vit_b_16,224,1,01,32,0.80952,0.89913,0.19056
HTP,pooled_split,vit_b_16,224,1,02,32,0.55556,0.59607,0.19056
HTP,pooled_split,vit_b_16,224,1,overall,33,0.68534,0.72997,0.19859
HTP,pooled_split,vit_b_16,224,1,00,33,0.58904,0.61559,0.19859
HTP,pooled_split,vit_b_16,224,1,01,33,0.84762,0.89731,0.19859
HTP,pooled_split,vit_b_16,224,1,02,33,0.5,0.5561,0.19859
HTP,pooled_split,vit_b_16,224,1,overall,34,0.64655,0.70216,0.20734
HTP,pooled_split,vit_b_16,224,1,00,34,0.57534,0.62212,0.20734
HTP,pooled_split,vit_b_16,224,1,01,34,0.74286,0.86357,0.20734
HTP,pooled_split,vit_b_16,224,1,02,34,0.55556,0.53436,0.20734
HTP,pooled_split,vit_b_16,224,1,overall,35,0.69828,0.74693,0.184
HTP,pooled_split,vit_b_16,224,1,00,35,0.58904,0.62596,0.184
HTP,pooled_split,vit_b_16,224,1,01,35,0.85714,0.92017,0.184
HTP,pooled_split,vit_b_16,224,1,02,35,0.53704,0.53717,0.184
HTP,pooled_split,vit_b_16,224,1,overall,36,0.64224,0.71956,0.17268
HTP,pooled_split,vit_b_16,224,1,00,36,0.56164,0.5745,0.17268
HTP,pooled_split,vit_b_16,224,1,01,36,0.7619,0.89514,0.17268
HTP,pooled_split,vit_b_16,224,1,02,36,0.51852,0.54137,0.17268
HTP,pooled_split,vit_b_16,224,1,overall,37,0.66379,0.75172,0.16261
HTP,pooled_split,vit_b_16,224,1,00,37,0.61644,0.67358,0.16261
HTP,pooled_split,vit_b_16,224,1,01,37,0.74286,0.89296,0.16261
HTP,pooled_split,vit_b_16,224,1,02,37,0.57407,0.57363,0.16261
HTP,pooled_split,vit_b_16,224,1,overall,38,0.68103,0.75547,0.20022
HTP,pooled_split,vit_b_16,224,1,00,38,0.60274,0.61674,0.20022
HTP,pooled_split,vit_b_16,224,1,01,38,0.8381,0.93904,0.20022
HTP,pooled_split,vit_b_16,224,1,02,38,0.48148,0.55259,0.20022
HTP,pooled_split,vit_b_16,224,1,overall,39,0.69828,0.73911,0.16201
HTP,pooled_split,vit_b_16,224,1,00,39,0.57534,0.61444,0.16201
HTP,pooled_split,vit_b_16,224,1,01,39,0.86667,0.92598,0.16201
HTP,pooled_split,vit_b_16,224,1,02,39,0.53704,0.52595,0.16201
HTP,pooled_split,vit_b_16,224,1,overall,40,0.67672,0.73634,0.21651
HTP,pooled_split,vit_b_16,224,1,00,40,0.64384,0.63518,0.21651
HTP,pooled_split,vit_b_16,224,1,01,40,0.78095,0.89695,0.21651
HTP,pooled_split,vit_b_16,224,1,02,40,0.51852,0.554,0.21651
HTP,pooled_split,vit_b_16,224,1,overall,41,0.68966,0.76194,0.19725
HTP,pooled_split,vit_b_16,224,1,00,41,0.63014,0.68203,0.19725
HTP,pooled_split,vit_b_16,224,1,01,41,0.82857,0.91618,0.19725
HTP,pooled_split,vit_b_16,224,1,02,41,0.5,0.54278,0.19725
HTP,pooled_split,vit_b_16,224,1,overall,42,0.68103,0.71425,0.15961
HTP,pooled_split,vit_b_16,224,1,00,42,0.57534,0.60983,0.15961
HTP,pooled_split,vit_b_16,224,1,01,42,0.8381,0.88425,0.15961
HTP,pooled_split,vit_b_16,224,1,02,42,0.51852,0.5021,0.15961
HTP,pooled_split,vit_b_16,224,1,overall,43,0.67672,0.75307,0.1721
HTP,pooled_split,vit_b_16,224,1,00,43,0.60274,0.64516,0.1721
HTP,pooled_split,vit_b_16,224,1,01,43,0.81905,0.9209,0.1721
HTP,pooled_split,vit_b_16,224,1,02,43,0.5,0.54418,0.1721
HTP,pooled_split,vit_b_16,224,1,overall,44,0.68103,0.73551,0.15946
HTP,pooled_split,vit_b_16,224,1,00,44,0.64384,0.6321,0.15946
HTP,pooled_split,vit_b_16,224,1,01,44,0.8,0.9053,0.15946
HTP,pooled_split,vit_b_16,224,1,02,44,0.5,0.53296,0.15946
HTP,pooled_split,vit_b_16,224,1,overall,45,0.69397,0.76265,0.15532
HTP,pooled_split,vit_b_16,224,1,00,45,0.61644,0.65054,0.15532
HTP,pooled_split,vit_b_16,224,1,01,45,0.8381,0.92997,0.15532
HTP,pooled_split,vit_b_16,224,1,02,45,0.51852,0.58626,0.15532
HTP,pooled_split,vit_b_16,224,1,overall,46,0.69397,0.75007,0.15481
HTP,pooled_split,vit_b_16,224,1,00,46,0.60274,0.65207,0.15481
HTP,pooled_split,vit_b_16,224,1,01,46,0.84762,0.91509,0.15481
HTP,pooled_split,vit_b_16,224,1,02,46,0.51852,0.53156,0.15481
HTP,pooled_split,vit_b_16,224,1,overall,47,0.6681,0.74558,0.18094
HTP,pooled_split,vit_b_16,224,1,00,47,0.57534,0.6106,0.18094
HTP,pooled_split,vit_b_16,224,1,01,47,0.78095,0.91364,0.18094
HTP,pooled_split,vit_b_16,224,1,02,47,0.57407,0.58626,0.18094
HTP,pooled_split,vit_b_16,224,1,overall,48,0.67241,0.7564,0.10983
HTP,pooled_split,vit_b_16,224,1,00,48,0.61644,0.6682,0.10983
HTP,pooled_split,vit_b_16,224,1,01,48,0.8,0.91564,0.10983
HTP,pooled_split,vit_b_16,224,1,02,48,0.5,0.5554,0.10983
HTP,pooled_split,vit_b_16,224,1,overall,49,0.63793,0.691,0.14281
HTP,pooled_split,vit_b_16,224,1,00,49,0.52055,0.61751,0.14281
HTP,pooled_split,vit_b_16,224,1,01,49,0.79048,0.86321,0.14281
HTP,pooled_split,vit_b_16,224,1,02,49,0.5,0.51192,0.14281
HTP,pooled_split,vit_b_16,224,1,overall,50,0.65086,0.72005,0.14635
HTP,pooled_split,vit_b_16,224,1,00,50,0.54795,0.5745,0.14635
HTP,pooled_split,vit_b_16,224,1,01,50,0.80952,0.89623,0.14635
HTP,pooled_split,vit_b_16,224,1,02,50,0.48148,0.54278,0.14635
HTP,pooled_split,vit_b_16,640,1,overall,1,0.61638,0.68276,0.69228
HTP,pooled_split,vit_b_16,640,1,00,1,0.46575,0.49078,0.69228
HTP,pooled_split,vit_b_16,640,1,01,1,0.77143,0.84543,0.69228
HTP,pooled_split,vit_b_16,640,1,02,1,0.51852,0.58345,0.69228
HTP,pooled_split,vit_b_16,640,1,overall,2,0.54741,0.68333,0.65856
HTP,pooled_split,vit_b_16,640,1,00,2,0.54795,0.49654,0.65856
HTP,pooled_split,vit_b_16,640,1,01,2,0.54286,0.87663,0.65856
HTP,pooled_split,vit_b_16,640,1,02,2,0.55556,0.59187,0.65856
HTP,pooled_split,vit_b_16,640,1,overall,3,0.65086,0.7226,0.60078
HTP,pooled_split,vit_b_16,640,1,00,3,0.57534,0.55069,0.60078
HTP,pooled_split,vit_b_16,640,1,01,3,0.73333,0.87736,0.60078
HTP,pooled_split,vit_b_16,640,1,02,3,0.59259,0.57784,0.60078
HTP,pooled_split,vit_b_16,640,1,overall,4,0.66379,0.74936,0.60503
HTP,pooled_split,vit_b_16,640,1,00,4,0.57534,0.60061,0.60503
HTP,pooled_split,vit_b_16,640,1,01,4,0.8,0.89459,0.60503
HTP,pooled_split,vit_b_16,640,1,02,4,0.51852,0.59187,0.60503
HTP,pooled_split,vit_b_16,640,1,overall,5,0.69828,0.76849,0.55744
HTP,pooled_split,vit_b_16,640,1,00,5,0.52055,0.54916,0.55744
HTP,pooled_split,vit_b_16,640,1,01,5,0.88571,0.94303,0.55744
HTP,pooled_split,vit_b_16,640,1,02,5,0.57407,0.57644,0.55744
HTP,pooled_split,vit_b_16,640,1,overall,6,0.63362,0.72773,0.56472
HTP,pooled_split,vit_b_16,640,1,00,6,0.47945,0.51344,0.56472
HTP,pooled_split,vit_b_16,640,1,01,6,0.79048,0.87881,0.56472
HTP,pooled_split,vit_b_16,640,1,02,6,0.53704,0.60028,0.56472
HTP,pooled_split,vit_b_16,640,1,overall,7,0.65086,0.72013,0.57594
HTP,pooled_split,vit_b_16,640,1,00,7,0.53425,0.52381,0.57594
HTP,pooled_split,vit_b_16,640,1,01,7,0.77143,0.88498,0.57594
HTP,pooled_split,vit_b_16,640,1,02,7,0.57407,0.56101,0.57594
HTP,pooled_split,vit_b_16,640,1,overall,8,0.68966,0.78923,0.50385
HTP,pooled_split,vit_b_16,640,1,00,8,0.57534,0.6298,0.50385
HTP,pooled_split,vit_b_16,640,1,01,8,0.85714,0.93541,0.50385
HTP,pooled_split,vit_b_16,640,1,02,8,0.51852,0.58065,0.50385
HTP,pooled_split,vit_b_16,640,1,overall,9,0.68966,0.78706,0.51132
HTP,pooled_split,vit_b_16,640,1,00,9,0.58904,0.63134,0.51132
HTP,pooled_split,vit_b_16,640,1,01,9,0.82857,0.95356,0.51132
HTP,pooled_split,vit_b_16,640,1,02,9,0.55556,0.57223,0.51132
HTP,pooled_split,vit_b_16,640,1,overall,10,0.69397,0.76232,0.51611
HTP,pooled_split,vit_b_16,640,1,00,10,0.57534,0.61598,0.51611
HTP,pooled_split,vit_b_16,640,1,01,10,0.8381,0.90566,0.51611
HTP,pooled_split,vit_b_16,640,1,02,10,0.57407,0.62342,0.51611
HTP,pooled_split,vit_b_16,640,1,overall,11,0.70259,0.79125,0.46356
HTP,pooled_split,vit_b_16,640,1,00,11,0.60274,0.63825,0.46356
HTP,pooled_split,vit_b_16,640,1,01,11,0.85714,0.94086,0.46356
HTP,pooled_split,vit_b_16,640,1,02,11,0.53704,0.554,0.46356
HTP,pooled_split,vit_b_16,640,1,overall,12,0.69828,0.7959,0.46884
HTP,pooled_split,vit_b_16,640,1,00,12,0.60274,0.62519,0.46884
HTP,pooled_split,vit_b_16,640,1,01,12,0.86667,0.93396,0.46884
HTP,pooled_split,vit_b_16,640,1,02,12,0.5,0.61851,0.46884
HTP,pooled_split,vit_b_16,640,1,overall,13,0.70259,0.78377,0.43684
HTP,pooled_split,vit_b_16,640,1,00,13,0.52055,0.57373,0.43684
HTP,pooled_split,vit_b_16,640,1,01,13,0.89524,0.95192,0.43684
HTP,pooled_split,vit_b_16,640,1,02,13,0.57407,0.62553,0.43684
HTP,pooled_split,vit_b_16,640,1,overall,14,0.63793,0.70893,0.38166
HTP,pooled_split,vit_b_16,640,1,00,14,0.60274,0.60292,0.38166
HTP,pooled_split,vit_b_16,640,1,01,14,0.70476,0.8545,0.38166
HTP,pooled_split,vit_b_16,640,1,02,14,0.55556,0.554,0.38166
HTP,pooled_split,vit_b_16,640,1,overall,15,0.69828,0.78669,0.4024
HTP,pooled_split,vit_b_16,640,1,00,15,0.58904,0.68817,0.4024
HTP,pooled_split,vit_b_16,640,1,01,15,0.8381,0.90385,0.4024
HTP,pooled_split,vit_b_16,640,1,02,15,0.57407,0.6115,0.4024
HTP,pooled_split,vit_b_16,640,1,overall,16,0.69397,0.75513,0.34067
HTP,pooled_split,vit_b_16,640,1,00,16,0.56164,0.61598,0.34067
HTP,pooled_split,vit_b_16,640,1,01,16,0.8381,0.89332,0.34067
HTP,pooled_split,vit_b_16,640,1,02,16,0.59259,0.58345,0.34067
HTP,pooled_split,vit_b_16,640,1,overall,17,0.65517,0.75468,0.40141
HTP,pooled_split,vit_b_16,640,1,00,17,0.57534,0.64747,0.40141
HTP,pooled_split,vit_b_16,640,1,01,17,0.7619,0.8574,0.40141
HTP,pooled_split,vit_b_16,640,1,02,17,0.55556,0.62553,0.40141
HTP,pooled_split,vit_b_16,640,1,overall,18,0.68966,0.78871,0.35276
HTP,pooled_split,vit_b_16,640,1,00,18,0.63014,0.67358,0.35276
HTP,pooled_split,vit_b_16,640,1,01,18,0.77143,0.92344,0.35276
HTP,pooled_split,vit_b_16,640,1,02,18,0.61111,0.57924,0.35276
HTP,pooled_split,vit_b_16,640,1,overall,19,0.71121,0.81383,0.30717
HTP,pooled_split,vit_b_16,640,1,00,19,0.58904,0.6659,0.30717
HTP,pooled_split,vit_b_16,640,1,01,19,0.86667,0.95392,0.30717
HTP,pooled_split,vit_b_16,640,1,02,19,0.57407,0.61851,0.30717
HTP,pooled_split,vit_b_16,640,1,overall,20,0.7069,0.82023,0.30571
HTP,pooled_split,vit_b_16,640,1,00,20,0.63014,0.7043,0.30571
HTP,pooled_split,vit_b_16,640,1,01,20,0.85714,0.9521,0.30571
HTP,pooled_split,vit_b_16,640,1,02,20,0.51852,0.63254,0.30571
HTP,pooled_split,vit_b_16,640,1,overall,21,0.67672,0.75625,0.28474
HTP,pooled_split,vit_b_16,640,1,00,21,0.56164,0.63441,0.28474
HTP,pooled_split,vit_b_16,640,1,01,21,0.80952,0.91001,0.28474
HTP,pooled_split,vit_b_16,640,1,02,21,0.57407,0.57574,0.28474
HTP,pooled_split,vit_b_16,640,1,overall,22,0.7069,0.79852,0.27666
HTP,pooled_split,vit_b_16,640,1,00,22,0.57534,0.66206,0.27666
HTP,pooled_split,vit_b_16,640,1,01,22,0.87619,0.93868,0.27666
HTP,pooled_split,vit_b_16,640,1,02,22,0.55556,0.62272,0.27666
HTP,pooled_split,vit_b_16,640,1,overall,23,0.69828,0.78489,0.32288
HTP,pooled_split,vit_b_16,640,1,00,23,0.57534,0.62826,0.32288
HTP,pooled_split,vit_b_16,640,1,01,23,0.85714,0.95174,0.32288
